281 512 512
408 457 -1 1
373 457 -1 1
444 457 -1 1
408 456 -1 1
438 456 -1 1
329 456 -1 1
268 456 -1 1
335 455 -1 1
334 455 -1 1
277 455 -1 1
408 455 -1 1
408 454 -1 1
370 450 -1 1
453 449 -1 1
363 448 -1 1
211 447 -1 1
200 445 -1 1
420 444 -1 1
419 444 -1 1
52 439 -1 1
378 436 -1 1
158 436 -1 1
324 433 -1 1
425 431 -1 1
317 429 -1 1
369 428 -1 1
368 428 -1 1
368 427 -1 1
384 420 -1 1
404 418 -1 1
406 415 -1 1
407 415 -1 1
197 412 -1 1
79 411 -1 1
70 409 -1 1
393 408 -1 1
123 408 -1 1
376 407 -1 1
167 403 -1 1
284 399 -1 1
208 398 -1 1
93 398 -1 1
142 396 -1 1
94 390 -1 1
95 390 -1 1
117 384 -1 1
291 379 -1 1
153 378 -1 1
183 376 -1 1
98 376 -1 1
210 373 -1 1
114 373 -1 1
327 372 -1 1
254 372 -1 1
210 372 -1 1
114 372 -1 1
72 372 -1 1
100 370 -1 1
363 367 -1 1
83 363 -1 1
203 362 -1 1
187 362 -1 1
181 360 -1 1
293 359 -1 1
194 358 -1 1
151 358 -1 1
150 358 -1 1
202 356 -1 1
96 356 -1 1
332 350 -1 1
332 349 -1 1
167 349 -1 1
166 349 -1 1
326 346 -1 1
252 345 -1 1
324 345 -1 1
196 344 -1 1
322 343 -1 1
196 343 -1 1
378 342 -1 1
138 342 -1 1
138 341 -1 1
193 341 -1 1
193 340 -1 1
337 340 -1 1
336 340 -1 1
336 339 -1 1
293 339 -1 1
157 339 -1 1
156 338 -1 1
164 335 -1 1
164 334 -1 1
134 329 -1 1
144 328 -1 1
256 325 -1 1
317 323 -1 1
316 323 -1 1
316 322 -1 1
94 322 -1 1
131 322 -1 1
249 320 -1 1
147 319 -1 1
160 319 -1 1
160 318 -1 1
281 317 -1 1
280 317 -1 1
117 316 -1 1
116 316 -1 1
114 316 -1 1
167 315 -1 1
114 315 -1 1
156 314 -1 1
127 314 -1 1
241 314 -1 1
156 313 -1 1
134 312 -1 1
150 310 -1 1
149 310 -1 1
332 309 -1 1
166 309 -1 1
149 309 -1 1
162 305 -1 1
275 303 -1 1
240 303 -1 1
275 302 -1 1
240 302 -1 1
261 301 -1 1
224 301 -1 1
216 301 -1 1
215 301 -1 1
217 300 -1 1
218 299 -1 1
296 298 -1 1
258 298 -1 1
220 298 -1 1
219 298 -1 1
295 298 -1 1
257 298 -1 1
322 295 -1 1
293 295 -1 1
321 295 -1 1
292 295 -1 1
318 292 -1 1
289 292 -1 1
317 292 -1 1
288 292 -1 1
186 287 -1 1
180 283 -1 1
116 283 -1 1
239 282 -1 1
199 282 -1 1
238 282 -1 1
348 279 -1 1
331 279 -1 1
347 279 -1 1
330 279 -1 1
324 273 -1 1
296 273 -1 1
228 273 -1 1
117 273 -1 1
323 273 -1 1
295 273 -1 1
227 273 -1 1
190 271 -1 1
177 269 -1 1
159 269 -1 1
79 264 -1 1
183 263 -1 1
322 260 -1 1
309 260 -1 1
321 260 -1 1
308 260 -1 1
319 257 -1 1
318 257 -1 1
150 255 -1 1
169 254 -1 1
99 253 -1 1
99 252 -1 1
312 251 -1 1
246 251 -1 1
145 251 -1 1
311 251 -1 1
245 251 -1 1
215 251 -1 1
294 247 -1 1
293 247 -1 1
118 244 -1 1
118 243 -1 1
143 243 -1 1
143 242 -1 1
315 241 -1 1
314 241 -1 1
284 238 -1 1
283 238 -1 1
220 232 -1 1
219 232 -1 1
124 232 -1 1
124 231 -1 1
143 231 -1 1
99 231 -1 1
99 230 -1 1
287 229 -1 1
286 229 -1 1
145 229 -1 1
102 224 -1 1
74 224 -1 1
293 222 -1 1
242 222 -1 1
292 222 -1 1
241 222 -1 1
131 222 -1 1
112 222 -1 1
112 221 -1 1
201 221 -1 1
230 220 -1 1
290 219 -1 1
277 219 -1 1
164 219 -1 1
289 219 -1 1
276 219 -1 1
165 219 -1 1
105 218 -1 1
86 218 -1 1
287 216 -1 1
261 216 -1 1
286 216 -1 1
260 216 -1 1
136 216 -1 1
284 213 -1 1
139 213 -1 1
283 213 -1 1
140 213 -1 1
90 212 -1 1
61 212 -1 1
90 211 -1 1
61 211 -1 1
294 211 -1 1
294 210 -1 1
121 209 -1 1
83 209 -1 1
83 208 -1 1
277 207 -1 1
276 207 -1 1
77 206 -1 1
124 206 -1 1
246 203 -1 1
245 203 -1 1
271 200 -1 1
147 200 -1 1
270 200 -1 1
148 200 -1 1
260 197 -1 1
198 197 -1 1
259 196 -1 1
83 196 -1 1
259 195 -1 1
142 194 -1 1
246 194 -1 1
143 194 -1 1
206 193 -1 1
132 191 -1 1
227 191 -1 1
133 191 -1 1
215 190 -1 1
63 190 -1 1
80 187 -1 1
80 186 -1 1
269 186 -1 1
269 185 -1 1
92 184 -1 1
105 183 -1 1
120 181 -1 1
121 181 -1 1
95 181 -1 1
119 172 -1 1
179 172 -1 1
120 172 -1 1
251 166 -1 1
212 159 -1 1
156 154 -1 1
193 137 -1 1
