341 512 512
315 459 -1 1
314 459 -1 1
275 457 -1 1
385 451 -1 1
400 446 -1 1
290 434 -1 1
417 432 -1 1
330 428 -1 1
283 428 -1 1
372 427 -1 1
402 418 -1 1
271 418 -1 1
270 418 -1 1
147 414 -1 1
253 405 -1 1
253 404 -1 1
152 401 -1 1
361 400 -1 1
152 400 -1 1
328 399 -1 1
325 396 -1 1
324 396 -1 1
247 396 -1 1
373 393 -1 1
345 393 -1 1
388 391 -1 1
313 387 -1 1
209 385 -1 1
209 384 -1 1
293 382 -1 1
218 382 -1 1
136 382 -1 1
123 382 -1 1
218 381 -1 1
136 381 -1 1
123 381 -1 1
163 377 -1 1
317 373 -1 1
350 372 -1 1
285 371 -1 1
359 371 -1 1
284 371 -1 1
279 368 -1 1
278 368 -1 1
377 367 -1 1
244 366 -1 1
102 364 -1 1
92 363 -1 1
320 362 -1 1
92 362 -1 1
368 361 -1 1
123 360 -1 1
123 359 -1 1
374 355 -1 1
396 354 -1 1
396 353 -1 1
355 351 -1 1
380 349 -1 1
380 348 -1 1
390 348 -1 1
390 347 -1 1
199 347 -1 1
334 346 -1 1
199 346 -1 1
231 346 -1 1
231 345 -1 1
196 344 -1 1
196 343 -1 1
287 342 -1 1
225 337 -1 1
400 329 -1 1
327 328 -1 1
382 317 -1 1
260 314 -1 1
243 314 -1 1
163 313 -1 1
162 312 -1 1
354 311 -1 1
344 311 -1 1
238 311 -1 1
234 308 -1 1
233 308 -1 1
202 306 -1 1
202 305 -1 1
422 303 -1 1
322 303 -1 1
344 302 -1 1
340 300 -1 1
340 299 -1 1
311 298 -1 1
340 297 -1 1
340 296 -1 1
272 294 -1 1
273 293 -1 1
272 293 -1 1
217 291 -1 1
216 290 -1 1
151 290 -1 1
263 289 -1 1
151 289 -1 1
262 289 -1 1
152 289 -1 1
372 288 -1 1
371 287 -1 1
324 285 -1 1
154 285 -1 1
420 285 -1 1
325 285 -1 1
155 285 -1 1
348 284 -1 1
348 283 -1 1
378 282 -1 1
377 282 -1 1
211 282 -1 1
285 281 -1 1
210 281 -1 1
249 279 -1 1
248 279 -1 1
455 278 -1 1
246 276 -1 1
245 276 -1 1
214 269 -1 1
213 269 -1 1
376 268 -1 1
376 267 -1 1
311 267 -1 1
311 266 -1 1
310 266 -1 1
263 265 -1 1
239 265 -1 1
238 264 -1 1
254 264 -1 1
268 261 -1 1
407 260 -1 1
406 259 -1 1
342 257 -1 1
341 257 -1 1
270 256 -1 1
255 252 -1 1
398 251 -1 1
224 250 -1 1
235 249 -1 1
167 246 -1 1
296 243 -1 1
219 243 -1 1
219 242 -1 1
426 235 -1 1
166 231 -1 1
439 231 -1 1
344 228 -1 1
345 227 -1 1
344 227 -1 1
241 226 -1 1
189 224 -1 1
435 222 -1 1
434 221 -1 1
198 221 -1 1
310 216 -1 1
245 216 -1 1
309 216 -1 1
246 216 -1 1
388 215 -1 1
429 213 -1 1
428 213 -1 1
98 212 -1 1
426 210 -1 1
425 209 -1 1
212 209 -1 1
184 209 -1 1
184 208 -1 1
275 206 -1 1
274 205 -1 1
273 204 -1 1
273 203 -1 1
219 203 -1 1
143 201 -1 1
413 200 -1 1
412 200 -1 1
118 200 -1 1
99 200 -1 1
259 199 -1 1
313 198 -1 1
434 197 -1 1
408 197 -1 1
407 197 -1 1
228 197 -1 1
290 196 -1 1
277 194 -1 1
204 194 -1 1
205 194 -1 1
112 193 -1 1
165 192 -1 1
167 189 -1 1
300 189 -1 1
168 189 -1 1
234 188 -1 1
156 184 -1 1
118 184 -1 1
99 184 -1 1
156 183 -1 1
99 183 -1 1
414 181 -1 1
413 181 -1 1
236 181 -1 1
236 180 -1 1
276 178 -1 1
277 178 -1 1
444 177 -1 1
112 177 -1 1
232 176 -1 1
442 174 -1 1
96 174 -1 1
441 173 -1 1
96 173 -1 1
247 172 -1 1
248 172 -1 1
137 171 -1 1
127 171 -1 1
137 170 -1 1
390 166 -1 1
188 165 -1 1
189 164 -1 1
443 164 -1 1
443 163 -1 1
265 159 -1 1
448 158 -1 1
137 158 -1 1
137 157 -1 1
121 157 -1 1
430 155 -1 1
399 153 -1 1
241 153 -1 1
445 152 -1 1
109 152 -1 1
99 152 -1 1
444 151 -1 1
