167 512 512
255 452 -1 1
205 438 -1 1
188 426 -1 1
195 418 -1 1
261 406 -1 1
265 399 -1 1
264 399 -1 1
290 397 -1 1
230 387 -1 1
192 382 -1 1
192 381 -1 1
180 381 -1 1
206 380 -1 1
205 380 -1 1
206 379 -1 1
253 377 -1 1
252 377 -1 1
253 376 -1 1
102 376 -1 1
251 376 -1 1
265 374 -1 1
264 373 -1 1
251 371 -1 1
250 370 -1 1
250 366 -1 1
205 366 -1 1
250 365 -1 1
205 365 -1 1
202 363 -1 1
180 363 -1 1
202 362 -1 1
180 362 -1 1
86 362 -1 1
199 360 -1 1
199 359 -1 1
214 356 -1 1
237 348 -1 1
258 347 -1 1
258 346 -1 1
277 341 -1 1
152 341 -1 1
152 340 -1 1
174 340 -1 1
211 339 -1 1
210 338 -1 1
149 338 -1 1
149 337 -1 1
106 335 -1 1
122 331 -1 1
59 327 -1 1
73 319 -1 1
73 318 -1 1
192 317 -1 1
217 315 -1 1
173 313 -1 1
172 312 -1 1
136 312 -1 1
93 312 -1 1
149 307 -1 1
192 298 -1 1
191 298 -1 1
120 296 -1 1
148 292 -1 1
139 288 -1 1
116 288 -1 1
115 287 -1 1
94 278 -1 1
56 275 -1 1
55 275 -1 1
199 265 -1 1
196 264 -1 1
195 264 -1 1
195 263 -1 1
64 259 -1 1
150 251 -1 1
195 246 -1 1
142 245 -1 1
124 240 -1 1
123 239 -1 1
124 239 -1 1
66 235 -1 1
153 233 -1 1
124 233 -1 1
123 233 -1 1
123 232 -1 1
109 231 -1 1
187 231 -1 1
187 230 -1 1
139 229 -1 1
182 225 -1 1
110 225 -1 1
187 223 -1 1
186 223 -1 1
187 222 -1 1
149 221 -1 1
181 218 -1 1
196 218 -1 1
105 216 -1 1
105 215 -1 1
162 215 -1 1
162 214 -1 1
125 214 -1 1
134 212 -1 1
117 210 -1 1
297 207 -1 1
256 207 -1 1
182 201 -1 1
95 201 -1 1
95 200 -1 1
94 200 -1 1
64 197 -1 1
134 196 -1 1
67 194 -1 1
315 190 -1 1
314 190 -1 1
233 190 -1 1
149 190 -1 1
102 190 -1 1
315 189 -1 1
102 189 -1 1
114 186 -1 1
130 185 -1 1
128 184 -1 1
128 183 -1 1
127 183 -1 1
128 182 -1 1
214 181 -1 1
213 181 -1 1
260 180 -1 1
142 177 -1 1
265 176 -1 1
81 167 -1 1
82 166 -1 1
95 165 -1 1
96 165 -1 1
241 164 -1 1
241 163 -1 1
227 162 -1 1
226 162 -1 1
127 162 -1 1
128 161 -1 1
161 156 -1 1
217 156 -1 1
162 156 -1 1
168 153 -1 1
137 153 -1 1
169 153 -1 1
138 153 -1 1
110 152 -1 1
84 145 -1 1
85 144 -1 1
160 140 -1 1
161 140 -1 1
247 139 -1 1
167 137 -1 1
168 137 -1 1
137 134 -1 1
177 134 -1 1
138 134 -1 1
107 126 -1 1
108 125 -1 1
248 121 -1 1
248 120 -1 1
246 115 -1 1
245 114 -1 1
156 101 -1 1
139 78 -1 1
