232 512 512
375 390 -1 1
376 390 -1 1
414 388 -1 1
413 388 -1 1
268 384 -1 1
267 383 -1 1
310 380 -1 1
309 380 -1 1
386 377 -1 1
259 377 -1 1
390 374 -1 1
391 374 -1 1
373 374 -1 1
385 368 -1 1
421 365 -1 1
421 364 -1 1
404 364 -1 1
300 360 -1 1
392 355 -1 1
393 355 -1 1
382 352 -1 1
383 352 -1 1
431 351 -1 1
233 348 -1 1
232 347 -1 1
259 347 -1 1
259 346 -1 1
386 339 -1 1
387 339 -1 1
360 339 -1 1
225 338 -1 1
224 338 -1 1
222 338 -1 1
268 336 -1 1
267 335 -1 1
272 332 -1 1
279 329 -1 1
396 329 -1 1
284 325 -1 1
284 324 -1 1
247 322 -1 1
247 321 -1 1
360 320 -1 1
361 320 -1 1
288 319 -1 1
288 318 -1 1
261 313 -1 1
260 313 -1 1
231 311 -1 1
420 310 -1 1
419 310 -1 1
420 309 -1 1
296 308 -1 1
450 307 -1 1
450 306 -1 1
359 303 -1 1
281 303 -1 1
360 302 -1 1
281 302 -1 1
362 300 -1 1
363 299 -1 1
268 298 -1 1
440 294 -1 1
341 292 -1 1
390 286 -1 1
336 285 -1 1
286 282 -1 1
285 282 -1 1
343 281 -1 1
344 280 -1 1
358 278 -1 1
310 276 -1 1
396 275 -1 1
342 272 -1 1
325 271 -1 1
453 269 -1 1
453 268 -1 1
335 268 -1 1
456 263 -1 1
459 257 -1 1
335 255 -1 1
328 255 -1 1
327 255 -1 1
425 251 -1 1
424 251 -1 1
424 250 -1 1
428 249 -1 1
427 249 -1 1
316 247 -1 1
398 245 -1 1
389 243 -1 1
373 240 -1 1
360 240 -1 1
402 238 -1 1
370 238 -1 1
271 237 -1 1
358 237 -1 1
270 237 -1 1
392 234 -1 1
217 231 -1 1
386 231 -1 1
216 231 -1 1
386 230 -1 1
367 228 -1 1
309 227 -1 1
358 227 -1 1
308 227 -1 1
307 226 -1 1
427 226 -1 1
308 226 -1 1
428 225 -1 1
427 225 -1 1
393 225 -1 1
429 224 -1 1
431 223 -1 1
433 221 -1 1
252 219 -1 1
251 219 -1 1
386 216 -1 1
440 214 -1 1
393 214 -1 1
394 214 -1 1
455 211 -1 1
450 206 -1 1
296 202 -1 1
252 202 -1 1
453 202 -1 1
295 202 -1 1
251 202 -1 1
441 200 -1 1
372 200 -1 1
371 200 -1 1
444 197 -1 1
195 194 -1 1
290 194 -1 1
194 194 -1 1
289 193 -1 1
236 193 -1 1
450 193 -1 1
235 193 -1 1
287 190 -1 1
279 190 -1 1
286 189 -1 1
383 187 -1 1
261 187 -1 1
382 187 -1 1
260 187 -1 1
433 186 -1 1
433 185 -1 1
431 183 -1 1
323 183 -1 1
323 182 -1 1
460 181 -1 1
350 181 -1 1
341 180 -1 1
202 179 -1 1
453 177 -1 1
395 177 -1 1
372 175 -1 1
371 175 -1 1
291 173 -1 1
442 172 -1 1
174 172 -1 1
441 172 -1 1
222 172 -1 1
173 172 -1 1
222 171 -1 1
340 171 -1 1
256 170 -1 1
256 169 -1 1
354 167 -1 1
275 167 -1 1
354 166 -1 1
275 166 -1 1
250 165 -1 1
362 161 -1 1
361 161 -1 1
345 160 -1 1
205 159 -1 1
204 159 -1 1
433 158 -1 1
417 156 -1 1
354 156 -1 1
201 156 -1 1
416 156 -1 1
353 156 -1 1
249 156 -1 1
200 156 -1 1
348 153 -1 1
245 153 -1 1
228 153 -1 1
196 153 -1 1
347 153 -1 1
244 153 -1 1
227 153 -1 1
195 153 -1 1
405 150 -1 1
404 150 -1 1
221 149 -1 1
222 149 -1 1
209 149 -1 1
389 147 -1 1
389 146 -1 1
388 146 -1 1
298 146 -1 1
256 145 -1 1
303 140 -1 1
168 140 -1 1
302 140 -1 1
215 140 -1 1
167 140 -1 1
351 138 -1 1
316 137 -1 1
171 133 -1 1
364 127 -1 1
258 122 -1 1
230 121 -1 1
410 119 -1 1
194 114 -1 1
278 110 -1 1
361 101 -1 1
371 95 -1 1
359 89 -1 1
191 71 -1 1
257 70 -1 1
335 67 -1 1
244 67 -1 1
175 64 -1 1
312 62 -1 1
301 59 -1 1
207 55 -1 1
207 54 -1 1
