287 512 512
306 458 -1 1
306 457 -1 1
371 457 -1 1
307 457 -1 1
372 456 -1 1
204 456 -1 1
358 456 -1 1
205 456 -1 1
374 454 -1 1
375 453 -1 1
361 453 -1 1
342 450 -1 1
355 447 -1 1
355 446 -1 1
327 446 -1 1
279 446 -1 1
327 445 -1 1
279 445 -1 1
198 444 -1 1
361 440 -1 1
199 440 -1 1
199 439 -1 1
193 438 -1 1
238 436 -1 1
380 435 -1 1
381 434 -1 1
355 434 -1 1
320 431 -1 1
320 430 -1 1
358 430 -1 1
339 428 -1 1
342 424 -1 1
333 424 -1 1
333 423 -1 1
355 421 -1 1
311 421 -1 1
370 418 -1 1
358 418 -1 1
360 415 -1 1
361 415 -1 1
364 412 -1 1
386 409 -1 1
373 406 -1 1
342 403 -1 1
354 399 -1 1
367 399 -1 1
355 399 -1 1
264 399 -1 1
117 398 -1 1
116 398 -1 1
117 397 -1 1
358 396 -1 1
361 393 -1 1
314 392 -1 1
313 392 -1 1
313 391 -1 1
385 390 -1 1
145 390 -1 1
330 386 -1 1
220 386 -1 1
220 385 -1 1
354 377 -1 1
355 377 -1 1
155 376 -1 1
358 374 -1 1
344 374 -1 1
343 374 -1 1
343 373 -1 1
275 367 -1 1
427 365 -1 1
260 365 -1 1
145 360 -1 1
144 360 -1 1
145 359 -1 1
398 359 -1 1
137 359 -1 1
399 358 -1 1
398 358 -1 1
426 355 -1 1
350 353 -1 1
150 351 -1 1
124 351 -1 1
204 350 -1 1
157 350 -1 1
367 348 -1 1
146 343 -1 1
135 341 -1 1
111 341 -1 1
112 341 -1 1
109 341 -1 1
267 338 -1 1
336 337 -1 1
335 337 -1 1
394 335 -1 1
439 334 -1 1
445 333 -1 1
315 333 -1 1
444 333 -1 1
444 332 -1 1
280 332 -1 1
279 332 -1 1
233 329 -1 1
232 329 -1 1
277 326 -1 1
276 326 -1 1
230 323 -1 1
229 322 -1 1
214 321 -1 1
146 321 -1 1
274 320 -1 1
273 320 -1 1
136 320 -1 1
422 319 -1 1
165 316 -1 1
99 316 -1 1
328 315 -1 1
178 314 -1 1
252 313 -1 1
251 312 -1 1
187 311 -1 1
186 311 -1 1
173 311 -1 1
285 310 -1 1
102 310 -1 1
55 310 -1 1
285 309 -1 1
342 308 -1 1
341 308 -1 1
249 308 -1 1
248 307 -1 1
313 306 -1 1
193 306 -1 1
313 305 -1 1
193 305 -1 1
267 303 -1 1
310 303 -1 1
116 303 -1 1
310 302 -1 1
117 302 -1 1
362 302 -1 1
61 301 -1 1
119 300 -1 1
120 299 -1 1
293 296 -1 1
191 295 -1 1
115 294 -1 1
325 292 -1 1
190 291 -1 1
250 287 -1 1
250 286 -1 1
307 283 -1 1
76 279 -1 1
145 279 -1 1
77 279 -1 1
146 277 -1 1
107 277 -1 1
295 273 -1 1
85 273 -1 1
205 272 -1 1
157 271 -1 1
62 270 -1 1
63 270 -1 1
67 267 -1 1
180 265 -1 1
179 265 -1 1
180 264 -1 1
126 259 -1 1
256 258 -1 1
322 250 -1 1
197 246 -1 1
416 245 -1 1
449 244 -1 1
434 242 -1 1
416 237 -1 1
336 235 -1 1
264 235 -1 1
337 235 -1 1
378 232 -1 1
123 231 -1 1
439 228 -1 1
384 227 -1 1
342 226 -1 1
411 224 -1 1
411 223 -1 1
350 223 -1 1
91 221 -1 1
336 220 -1 1
177 216 -1 1
176 216 -1 1
176 215 -1 1
337 212 -1 1
252 210 -1 1
377 204 -1 1
228 204 -1 1
330 203 -1 1
329 203 -1 1
191 201 -1 1
366 200 -1 1
221 200 -1 1
221 199 -1 1
430 196 -1 1
342 195 -1 1
169 190 -1 1
183 187 -1 1
141 184 -1 1
240 184 -1 1
437 181 -1 1
437 180 -1 1
114 179 -1 1
165 178 -1 1
120 177 -1 1
206 173 -1 1
179 173 -1 1
147 172 -1 1
429 169 -1 1
452 167 -1 1
398 167 -1 1
397 167 -1 1
452 166 -1 1
397 166 -1 1
180 166 -1 1
410 163 -1 1
410 162 -1 1
166 161 -1 1
152 161 -1 1
220 160 -1 1
158 159 -1 1
177 157 -1 1
113 155 -1 1
160 155 -1 1
450 149 -1 1
451 148 -1 1
450 148 -1 1
453 146 -1 1
453 145 -1 1
357 140 -1 1
358 140 -1 1
458 138 -1 1
457 137 -1 1
105 135 -1 1
386 134 -1 1
107 134 -1 1
399 132 -1 1
261 128 -1 1
228 128 -1 1
229 128 -1 1
433 123 -1 1
434 122 -1 1
433 122 -1 1
237 121 -1 1
236 121 -1 1
297 113 -1 1
167 106 -1 1
335 102 -1 1
303 100 -1 1
286 100 -1 1
240 98 -1 1
205 85 -1 1
206 85 -1 1
131 85 -1 1
348 84 -1 1
329 84 -1 1
348 83 -1 1
329 83 -1 1
249 80 -1 1
127 80 -1 1
186 79 -1 1
152 78 -1 1
122 77 -1 1
262 76 -1 1
209 74 -1 1
136 74 -1 1
203 70 -1 1
202 70 -1 1
203 69 -1 1
113 67 -1 1
112 67 -1 1
209 63 -1 1
200 63 -1 1
209 62 -1 1
200 62 -1 1
136 62 -1 1
176 60 -1 1
130 60 -1 1
206 60 -1 1
140 58 -1 1
120 58 -1 1
