475 512 512
255 459 -1 1
336 459 -1 1
254 459 -1 1
336 458 -1 1
361 456 -1 1
377 455 -1 1
378 455 -1 1
283 454 -1 1
273 454 -1 1
272 454 -1 1
273 453 -1 1
320 443 -1 1
385 442 -1 1
290 441 -1 1
348 440 -1 1
400 433 -1 1
400 432 -1 1
317 432 -1 1
316 432 -1 1
316 431 -1 1
367 431 -1 1
368 430 -1 1
388 429 -1 1
388 428 -1 1
370 428 -1 1
371 428 -1 1
172 425 -1 1
195 421 -1 1
203 421 -1 1
194 421 -1 1
289 419 -1 1
399 418 -1 1
289 418 -1 1
288 418 -1 1
400 418 -1 1
320 415 -1 1
352 414 -1 1
351 414 -1 1
187 414 -1 1
186 414 -1 1
186 413 -1 1
134 412 -1 1
184 411 -1 1
184 410 -1 1
183 410 -1 1
318 409 -1 1
388 406 -1 1
256 404 -1 1
331 404 -1 1
331 403 -1 1
392 402 -1 1
92 401 -1 1
92 400 -1 1
353 399 -1 1
238 399 -1 1
89 398 -1 1
89 397 -1 1
128 396 -1 1
332 394 -1 1
119 393 -1 1
415 393 -1 1
118 393 -1 1
415 392 -1 1
387 392 -1 1
386 392 -1 1
374 390 -1 1
389 389 -1 1
374 389 -1 1
292 389 -1 1
390 389 -1 1
391 387 -1 1
392 386 -1 1
377 386 -1 1
356 386 -1 1
377 385 -1 1
376 385 -1 1
379 384 -1 1
380 383 -1 1
209 383 -1 1
97 382 -1 1
285 381 -1 1
96 381 -1 1
399 380 -1 1
368 380 -1 1
259 380 -1 1
92 379 -1 1
91 378 -1 1
70 376 -1 1
70 375 -1 1
414 372 -1 1
384 370 -1 1
283 370 -1 1
244 364 -1 1
399 364 -1 1
289 362 -1 1
288 361 -1 1
412 361 -1 1
289 361 -1 1
57 360 -1 1
57 359 -1 1
110 358 -1 1
371 358 -1 1
109 358 -1 1
415 357 -1 1
107 355 -1 1
106 355 -1 1
374 354 -1 1
374 353 -1 1
358 349 -1 1
358 348 -1 1
215 348 -1 1
377 348 -1 1
349 348 -1 1
390 345 -1 1
319 344 -1 1
320 344 -1 1
307 343 -1 1
306 343 -1 1
307 342 -1 1
234 342 -1 1
294 341 -1 1
91 339 -1 1
90 339 -1 1
152 338 -1 1
