430 512 512
350 459 -1 1
349 459 -1 1
314 456 -1 1
301 455 -1 1
301 454 -1 1
297 452 -1 1
404 451 -1 1
358 447 -1 1
154 447 -1 1
153 446 -1 1
304 445 -1 1
209 445 -1 1
327 444 -1 1
209 444 -1 1
277 442 -1 1
227 442 -1 1
227 441 -1 1
352 440 -1 1
397 437 -1 1
397 436 -1 1
333 434 -1 1
334 434 -1 1
317 434 -1 1
323 431 -1 1
309 428 -1 1
371 427 -1 1
371 426 -1 1
395 424 -1 1
279 423 -1 1
224 423 -1 1
358 421 -1 1
388 421 -1 1
359 421 -1 1
387 420 -1 1
185 420 -1 1
388 420 -1 1
364 420 -1 1
377 417 -1 1
164 415 -1 1
163 415 -1 1
164 414 -1 1
390 414 -1 1
337 414 -1 1
227 412 -1 1
149 411 -1 1
431 411 -1 1
305 402 -1 1
277 402 -1 1
411 402 -1 1
396 402 -1 1
377 402 -1 1
396 401 -1 1
205 401 -1 1
205 400 -1 1
96 397 -1 1
399 396 -1 1
390 396 -1 1
371 396 -1 1
399 395 -1 1
390 395 -1 1
125 395 -1 1
151 395 -1 1
124 395 -1 1
409 392 -1 1
374 392 -1 1
374 391 -1 1
329 390 -1 1
287 390 -1 1
279 389 -1 1
214 387 -1 1
214 386 -1 1
213 386 -1 1
199 385 -1 1
199 384 -1 1
196 382 -1 1
398 381 -1 1
196 381 -1 1
252 379 -1 1
295 378 -1 1
373 377 -1 1
373 376 -1 1
272 376 -1 1
425 375 -1 1
349 374 -1 1
350 374 -1 1
398 373 -1 1
377 370 -1 1
377 369 -1 1
296 369 -1 1
387 367 -1 1
358 367 -1 1
387 366 -1 1
399 366 -1 1
399 365 -1 1
364 361 -1 1
194 360 -1 1
233 358 -1 1
380 358 -1 1
379 358 -1 1
232 358 -1 1
226 355 -1 1
157 355 -1 1
221 352 -1 1
220 352 -1 1
155 351 -1 1
319 349 -1 1
320 349 -1 1
224 346 -1 1
146 345 -1 1
377 345 -1 1
205 339 -1 1
204 339 -1 1
147 338 -1 1
58 338 -1 1
201 336 -1 1
200 336 -1 1
275 335 -1 1
324 333 -1 1
325 333 -1 1
308 333 -1 1
314 330 -1 1
194 330 -1 1
149 330 -1 1
381 329 -1 1
241 327 -1 1
319 327 -1 1
341 322 -1 1
103 322 -1 1
103 321 -1 1
352 320 -1 1
332 320 -1 1
193 319 -1 1
193 318 -1 1
52 318 -1 1
190 316 -1 1
222 315 -1 1
190 315 -1 1
304 314 -1 1
305 314 -1 1
390 310 -1 1
171 307 -1 1
171 306 -1 1
361 305 -1 1
361 304 -1 1
393 303 -1 1
209 303 -1 1
393 302 -1 1
209 302 -1 1
228 301 -1 1
227 301 -1 1
274 295 -1 1
439 292 -1 1
208 284 -1 1
208 283 -1 1
358 282 -1 1
310 282 -1 1
