286 512 512
292 453 -1 1
293 453 -1 1
257 453 -1 1
270 450 -1 1
271 450 -1 1
319 437 -1 1
208 437 -1 1
320 437 -1 1
346 434 -1 1
327 434 -1 1
347 434 -1 1
328 434 -1 1
314 431 -1 1
355 431 -1 1
315 431 -1 1
321 428 -1 1
301 428 -1 1
362 428 -1 1
322 428 -1 1
302 428 -1 1
334 417 -1 1
357 412 -1 1
358 412 -1 1
366 406 -1 1
239 401 -1 1
238 397 -1 1
160 395 -1 1
368 393 -1 1
348 393 -1 1
322 393 -1 1
369 393 -1 1
323 393 -1 1
364 387 -1 1
205 382 -1 1
110 382 -1 1
348 377 -1 1
287 377 -1 1
364 377 -1 1
349 377 -1 1
335 377 -1 1
288 377 -1 1
167 376 -1 1
166 376 -1 1
325 374 -1 1
326 374 -1 1
170 374 -1 1
347 368 -1 1
321 368 -1 1
348 368 -1 1
322 368 -1 1
383 360 -1 1
374 358 -1 1
361 358 -1 1
348 358 -1 1
335 358 -1 1
311 358 -1 1
312 357 -1 1
236 357 -1 1
377 355 -1 1
364 355 -1 1
355 352 -1 1
386 351 -1 1
371 349 -1 1
358 349 -1 1
333 348 -1 1
333 347 -1 1
341 346 -1 1
319 345 -1 1
204 344 -1 1
84 344 -1 1
83 344 -1 1
83 343 -1 1
377 342 -1 1
377 341 -1 1
108 338 -1 1
371 336 -1 1
371 335 -1 1
242 335 -1 1
368 326 -1 1
252 325 -1 1
390 322 -1 1
55 321 -1 1
290 317 -1 1
291 317 -1 1
85 316 -1 1
374 316 -1 1
396 311 -1 1
284 311 -1 1
72 311 -1 1
377 310 -1 1
297 307 -1 1
331 307 -1 1
307 307 -1 1
235 307 -1 1
205 306 -1 1
302 304 -1 1
303 303 -1 1
181 302 -1 1
205 301 -1 1
204 300 -1 1
201 299 -1 1
288 298 -1 1
94 298 -1 1
217 296 -1 1
218 296 -1 1
278 295 -1 1
87 295 -1 1
336 294 -1 1
100 293 -1 1
314 291 -1 1
183 290 -1 1
261 287 -1 1
283 281 -1 1
284 280 -1 1
295 279 -1 1
78 279 -1 1
295 278 -1 1
286 278 -1 1
287 277 -1 1
75 276 -1 1
181 276 -1 1
74 276 -1 1
177 273 -1 1
72 273 -1 1
71 272 -1 1
284 269 -1 1
273 267 -1 1
272 267 -1 1
367 265 -1 1
378 260 -1 1
258 257 -1 1
214 254 -1 1
357 251 -1 1
161 250 -1 1
160 249 -1 1
260 249 -1 1
161 249 -1 1
117 249 -1 1
215 246 -1 1
215 245 -1 1
252 244 -1 1
192 244 -1 1
191 244 -1 1
189 241 -1 1
188 241 -1 1
61 241 -1 1
206 237 -1 1
206 236 -1 1
100 228 -1 1
99 227 -1 1
142 227 -1 1
142 226 -1 1
208 226 -1 1
208 225 -1 1
185 224 -1 1
184 223 -1 1
234 219 -1 1
190 218 -1 1
190 217 -1 1
88 216 -1 1
198 215 -1 1
197 215 -1 1
163 215 -1 1
74 215 -1 1
162 214 -1 1
170 214 -1 1
250 211 -1 1
249 211 -1 1
250 210 -1 1
259 208 -1 1
259 207 -1 1
192 206 -1 1
191 205 -1 1
256 205 -1 1
173 205 -1 1
256 204 -1 1
172 204 -1 1
201 203 -1 1
200 203 -1 1
200 202 -1 1
434 202 -1 1
433 201 -1 1
432 201 -1 1
431 201 -1 1
431 200 -1 1
154 200 -1 1
153 200 -1 1
216 196 -1 1
369 195 -1 1
192 193 -1 1
259 189 -1 1
259 188 -1 1
206 187 -1 1
310 180 -1 1
411 177 -1 1
179 177 -1 1
411 176 -1 1
180 176 -1 1
179 176 -1 1
340 174 -1 1
384 173 -1 1
339 173 -1 1
192 173 -1 1
191 173 -1 1
110 173 -1 1
192 172 -1 1
109 172 -1 1
110 172 -1 1
183 168 -1 1
183 167 -1 1
257 164 -1 1
76 164 -1 1
214 162 -1 1
156 156 -1 1
304 155 -1 1
168 152 -1 1
117 151 -1 1
143 149 -1 1
278 148 -1 1
278 147 -1 1
275 145 -1 1
253 145 -1 1
275 144 -1 1
253 144 -1 1
412 144 -1 1
213 143 -1 1
147 143 -1 1
148 143 -1 1
115 143 -1 1
115 142 -1 1
174 140 -1 1
175 140 -1 1
290 137 -1 1
289 137 -1 1
145 136 -1 1
158 134 -1 1
232 133 -1 1
193 131 -1 1
259 129 -1 1
259 128 -1 1
143 128 -1 1
246 127 -1 1
143 127 -1 1
247 127 -1 1
264 124 -1 1
239 124 -1 1
158 124 -1 1
238 123 -1 1
162 121 -1 1
212 120 -1 1
211 120 -1 1
152 118 -1 1
153 118 -1 1
185 117 -1 1
307 113 -1 1
184 102 -1 1
172 102 -1 1
214 101 -1 1
214 100 -1 1
341 99 -1 1
124 99 -1 1
341 98 -1 1
219 96 -1 1
115 96 -1 1
167 93 -1 1
168 93 -1 1
118 92 -1 1
258 86 -1 1
159 86 -1 1
134 86 -1 1
257 85 -1 1
193 83 -1 1
162 83 -1 1
205 81 -1 1
177 80 -1 1
121 74 -1 1
124 70 -1 1
245 68 -1 1
244 68 -1 1
245 67 -1 1
153 64 -1 1
140 64 -1 1
143 61 -1 1
146 57 -1 1
147 57 -1 1
205 53 -1 1
