204 512 512
268 421 -1 1
256 397 -1 1
256 396 -1 1
261 394 -1 1
242 394 -1 1
262 393 -1 1
243 393 -1 1
214 386 -1 1
229 378 -1 1
230 377 -1 1
298 375 -1 1
236 375 -1 1
215 375 -1 1
236 374 -1 1
216 374 -1 1
284 372 -1 1
285 371 -1 1
271 359 -1 1
191 359 -1 1
271 358 -1 1
204 357 -1 1
204 356 -1 1
203 356 -1 1
264 353 -1 1
264 352 -1 1
184 350 -1 1
255 348 -1 1
168 348 -1 1
218 345 -1 1
169 340 -1 1
196 340 -1 1
196 339 -1 1
312 338 -1 1
174 337 -1 1
172 336 -1 1
221 334 -1 1
320 334 -1 1
324 332 -1 1
325 331 -1 1
324 331 -1 1
260 331 -1 1
187 331 -1 1
260 330 -1 1
166 328 -1 1
235 327 -1 1
164 327 -1 1
180 322 -1 1
231 321 -1 1
231 320 -1 1
325 320 -1 1
298 319 -1 1
293 318 -1 1
265 318 -1 1
265 317 -1 1
194 315 -1 1
269 315 -1 1
241 315 -1 1
182 315 -1 1
270 314 -1 1
241 314 -1 1
185 311 -1 1
186 310 -1 1
185 310 -1 1
163 306 -1 1
230 302 -1 1
230 301 -1 1
247 299 -1 1
187 299 -1 1
248 298 -1 1
281 296 -1 1
251 296 -1 1
194 296 -1 1
282 295 -1 1
251 295 -1 1
194 295 -1 1
182 294 -1 1
302 293 -1 1
303 292 -1 1
290 290 -1 1
290 289 -1 1
203 289 -1 1
203 288 -1 1
187 288 -1 1
191 284 -1 1
183 282 -1 1
182 282 -1 1
257 280 -1 1
218 280 -1 1
184 280 -1 1
258 279 -1 1
219 279 -1 1
185 279 -1 1
307 277 -1 1
291 277 -1 1
260 277 -1 1
237 277 -1 1
308 276 -1 1
292 276 -1 1
261 276 -1 1
237 276 -1 1
278 274 -1 1
279 273 -1 1
200 272 -1 1
189 272 -1 1
188 271 -1 1
189 271 -1 1
244 270 -1 1
245 269 -1 1
336 264 -1 1
337 263 -1 1
194 263 -1 1
252 261 -1 1
350 260 -1 1
211 259 -1 1
212 259 -1 1
316 258 -1 1
317 257 -1 1
171 257 -1 1
170 256 -1 1
171 256 -1 1
275 255 -1 1
320 255 -1 1
321 254 -1 1
191 254 -1 1
190 254 -1 1
184 252 -1 1
185 252 -1 1
349 251 -1 1
196 251 -1 1
184 247 -1 1
285 246 -1 1
286 246 -1 1
215 245 -1 1
199 245 -1 1
197 245 -1 1
216 245 -1 1
202 244 -1 1
323 242 -1 1
202 242 -1 1
350 241 -1 1
323 241 -1 1
201 240 -1 1
250 239 -1 1
251 238 -1 1
331 236 -1 1
316 236 -1 1
331 235 -1 1
316 235 -1 1
219 233 -1 1
335 233 -1 1
303 233 -1 1
336 232 -1 1
304 232 -1 1
191 231 -1 1
205 230 -1 1
325 230 -1 1
190 230 -1 1
325 229 -1 1
188 226 -1 1
187 225 -1 1
186 225 -1 1
188 225 -1 1
197 221 -1 1
338 220 -1 1
260 220 -1 1
338 219 -1 1
260 219 -1 1
330 217 -1 1
300 214 -1 1
253 214 -1 1
300 213 -1 1
254 213 -1 1
274 212 -1 1
333 212 -1 1
333 210 -1 1
332 210 -1 1
257 204 -1 1
293 201 -1 1
206 200 -1 1
205 199 -1 1
206 199 -1 1
316 198 -1 1
250 198 -1 1
317 197 -1 1
250 197 -1 1
207 193 -1 1
340 183 -1 1
268 183 -1 1
299 183 -1 1
298 183 -1 1
298 182 -1 1
250 176 -1 1
250 175 -1 1
314 174 -1 1
353 162 -1 1
337 162 -1 1
341 148 -1 1
340 148 -1 1
340 147 -1 1
242 138 -1 1
276 134 -1 1
283 133 -1 1
246 132 -1 1
258 127 -1 1
