268 512 512
346 427 -1 1
309 426 -1 1
331 425 -1 1
309 425 -1 1
310 423 -1 1
310 422 -1 1
339 422 -1 1
343 408 -1 1
328 399 -1 1
328 398 -1 1
318 398 -1 1
306 384 -1 1
349 374 -1 1
143 374 -1 1
350 373 -1 1
143 373 -1 1
180 370 -1 1
194 368 -1 1
305 368 -1 1
320 365 -1 1
171 365 -1 1
195 363 -1 1
169 363 -1 1
195 362 -1 1
194 362 -1 1
169 362 -1 1
184 357 -1 1
200 355 -1 1
201 355 -1 1
291 354 -1 1
327 351 -1 1
291 351 -1 1
291 350 -1 1
290 350 -1 1
271 348 -1 1
181 342 -1 1
213 340 -1 1
276 340 -1 1
326 339 -1 1
194 339 -1 1
195 338 -1 1
299 338 -1 1
217 338 -1 1
194 338 -1 1
144 338 -1 1
299 337 -1 1
197 336 -1 1
229 335 -1 1
219 335 -1 1
156 335 -1 1
262 334 -1 1
157 334 -1 1
177 333 -1 1
177 332 -1 1
246 331 -1 1
307 330 -1 1
308 330 -1 1
138 329 -1 1
251 328 -1 1
250 328 -1 1
250 327 -1 1
216 321 -1 1
175 318 -1 1
326 318 -1 1
356 315 -1 1
153 315 -1 1
153 314 -1 1
247 314 -1 1
327 313 -1 1
326 313 -1 1
263 313 -1 1
154 313 -1 1
263 312 -1 1
262 312 -1 1
170 311 -1 1
171 310 -1 1
170 310 -1 1
141 310 -1 1
215 309 -1 1
167 306 -1 1
196 305 -1 1
130 301 -1 1
158 300 -1 1
130 300 -1 1
120 299 -1 1
241 297 -1 1
137 297 -1 1
129 297 -1 1
241 296 -1 1
211 295 -1 1
213 293 -1 1
212 293 -1 1
128 293 -1 1
289 292 -1 1
128 292 -1 1
290 291 -1 1
334 290 -1 1
334 289 -1 1
292 289 -1 1
293 288 -1 1
233 287 -1 1
143 287 -1 1
144 286 -1 1
143 286 -1 1
269 286 -1 1
269 285 -1 1
182 284 -1 1
182 283 -1 1
309 277 -1 1
309 276 -1 1
172 275 -1 1
343 273 -1 1
260 273 -1 1
239 273 -1 1
261 272 -1 1
355 271 -1 1
369 267 -1 1
253 267 -1 1
232 264 -1 1
230 264 -1 1
228 264 -1 1
227 264 -1 1
227 263 -1 1
279 261 -1 1
280 260 -1 1
251 259 -1 1
166 257 -1 1
125 257 -1 1
155 256 -1 1
154 256 -1 1
127 256 -1 1
284 255 -1 1
285 254 -1 1
241 253 -1 1
242 253 -1 1
153 253 -1 1
364 250 -1 1
230 249 -1 1
231 248 -1 1
230 248 -1 1
212 248 -1 1
130 248 -1 1
251 247 -1 1
212 247 -1 1
130 247 -1 1
252 247 -1 1
136 246 -1 1
275 246 -1 1
135 245 -1 1
134 244 -1 1
135 244 -1 1
145 243 -1 1
341 242 -1 1
375 242 -1 1
311 240 -1 1
163 240 -1 1
244 240 -1 1
365 235 -1 1
141 232 -1 1
276 231 -1 1
142 231 -1 1
352 230 -1 1
278 230 -1 1
352 229 -1 1
278 229 -1 1
353 229 -1 1
315 229 -1 1
252 229 -1 1
316 228 -1 1
163 226 -1 1
342 226 -1 1
164 226 -1 1
342 225 -1 1
341 225 -1 1
245 223 -1 1
152 223 -1 1
264 222 -1 1
267 218 -1 1
174 217 -1 1
199 216 -1 1
198 216 -1 1
259 214 -1 1
199 211 -1 1
255 211 -1 1
359 210 -1 1
188 210 -1 1
187 210 -1 1
360 209 -1 1
228 209 -1 1
347 207 -1 1
303 207 -1 1
211 205 -1 1
210 204 -1 1
192 204 -1 1
211 204 -1 1
177 202 -1 1
160 202 -1 1
260 200 -1 1
259 200 -1 1
341 199 -1 1
395 198 -1 1
358 197 -1 1
221 197 -1 1
329 196 -1 1
330 195 -1 1
237 195 -1 1
313 195 -1 1
312 195 -1 1
250 194 -1 1
360 194 -1 1
345 194 -1 1
312 194 -1 1
221 194 -1 1
346 193 -1 1
166 192 -1 1
198 191 -1 1
165 191 -1 1
240 191 -1 1
166 191 -1 1
239 190 -1 1
299 190 -1 1
240 190 -1 1
267 186 -1 1
257 184 -1 1
178 184 -1 1
239 183 -1 1
258 181 -1 1
338 181 -1 1
355 180 -1 1
260 180 -1 1
259 180 -1 1
277 179 -1 1
298 175 -1 1
216 172 -1 1
337 170 -1 1
215 168 -1 1
343 162 -1 1
312 162 -1 1
328 162 -1 1
303 159 -1 1
253 158 -1 1
328 154 -1 1
325 153 -1 1
246 153 -1 1
246 152 -1 1
235 151 -1 1
210 143 -1 1
348 141 -1 1
312 141 -1 1
259 140 -1 1
236 138 -1 1
336 137 -1 1
238 126 -1 1
239 125 -1 1
421 118 -1 1
233 116 -1 1
286 112 -1 1
267 93 -1 1
286 89 -1 1
393 87 -1 1
285 79 -1 1
284 79 -1 1
284 78 -1 1
316 76 -1 1
393 74 -1 1
256 74 -1 1
257 74 -1 1
371 72 -1 1
