288 512 512
351 394 -1 1
344 393 -1 1
334 393 -1 1
328 388 -1 1
327 387 -1 1
328 387 -1 1
337 384 -1 1
265 373 -1 1
289 369 -1 1
116 366 -1 1
103 365 -1 1
208 362 -1 1
319 361 -1 1
107 360 -1 1
295 360 -1 1
444 358 -1 1
298 357 -1 1
278 357 -1 1
298 356 -1 1
278 355 -1 1
257 354 -1 1
326 354 -1 1
286 352 -1 1
295 351 -1 1
318 350 -1 1
335 349 -1 1
447 347 -1 1
255 346 -1 1
232 346 -1 1
227 346 -1 1
227 345 -1 1
188 342 -1 1
102 342 -1 1
348 341 -1 1
347 341 -1 1
124 340 -1 1
321 339 -1 1
162 339 -1 1
100 339 -1 1
284 338 -1 1
100 338 -1 1
99 338 -1 1
172 338 -1 1
102 337 -1 1
171 337 -1 1
75 336 -1 1
213 335 -1 1
293 335 -1 1
214 335 -1 1
204 334 -1 1
172 334 -1 1
171 334 -1 1
171 333 -1 1
328 333 -1 1
79 333 -1 1
329 332 -1 1
328 332 -1 1
107 332 -1 1
324 328 -1 1
385 326 -1 1
344 324 -1 1
317 323 -1 1
152 322 -1 1
354 322 -1 1
330 321 -1 1
322 317 -1 1
314 317 -1 1
387 315 -1 1
230 315 -1 1
230 314 -1 1
314 314 -1 1
226 311 -1 1
225 310 -1 1
162 307 -1 1
317 306 -1 1
316 303 -1 1
174 302 -1 1
234 301 -1 1
233 301 -1 1
324 296 -1 1
323 296 -1 1
276 296 -1 1
275 296 -1 1
463 293 -1 1
461 293 -1 1
355 293 -1 1
378 293 -1 1
163 293 -1 1
460 292 -1 1
164 292 -1 1
332 290 -1 1
175 290 -1 1
360 288 -1 1
174 288 -1 1
173 287 -1 1
326 285 -1 1
170 284 -1 1
343 284 -1 1
169 284 -1 1
343 283 -1 1
187 279 -1 1
188 279 -1 1
276 277 -1 1
205 274 -1 1
182 273 -1 1
421 272 -1 1
464 270 -1 1
188 269 -1 1
462 268 -1 1
280 268 -1 1
461 268 -1 1
466 267 -1 1
461 267 -1 1
335 266 -1 1
401 263 -1 1
272 262 -1 1
189 262 -1 1
327 261 -1 1
461 261 -1 1
447 260 -1 1
359 256 -1 1
302 256 -1 1
288 256 -1 1
359 255 -1 1
193 255 -1 1
435 255 -1 1
301 255 -1 1
272 255 -1 1
435 254 -1 1
314 254 -1 1
436 254 -1 1
164 254 -1 1
170 251 -1 1
339 250 -1 1
169 250 -1 1
340 250 -1 1
233 250 -1 1
217 250 -1 1
216 250 -1 1
217 249 -1 1
416 248 -1 1
217 248 -1 1
417 247 -1 1
342 246 -1 1
343 246 -1 1
216 246 -1 1
325 245 -1 1
230 244 -1 1
238 244 -1 1
237 244 -1 1
235 244 -1 1
232 244 -1 1
238 243 -1 1
201 243 -1 1
426 243 -1 1
170 242 -1 1
428 241 -1 1
237 241 -1 1
307 240 -1 1
236 240 -1 1
209 239 -1 1
284 238 -1 1
220 238 -1 1
208 238 -1 1
208 237 -1 1
198 237 -1 1
417 236 -1 1
271 236 -1 1
373 235 -1 1
245 235 -1 1
436 233 -1 1
391 231 -1 1
204 231 -1 1
163 230 -1 1
163 229 -1 1
187 229 -1 1
358 227 -1 1
357 227 -1 1
330 227 -1 1
284 227 -1 1
358 226 -1 1
288 226 -1 1
285 226 -1 1
284 226 -1 1
163 226 -1 1
162 226 -1 1
396 225 -1 1
434 225 -1 1
257 225 -1 1
193 222 -1 1
207 222 -1 1
207 221 -1 1
293 220 -1 1
227 220 -1 1
415 219 -1 1
227 219 -1 1
465 219 -1 1
429 219 -1 1
428 219 -1 1
407 219 -1 1
429 218 -1 1
337 218 -1 1
205 218 -1 1
357 216 -1 1
212 216 -1 1
211 216 -1 1
421 215 -1 1
369 215 -1 1
211 215 -1 1
466 214 -1 1
170 213 -1 1
336 211 -1 1
255 210 -1 1
254 210 -1 1
217 210 -1 1
255 209 -1 1
253 206 -1 1
196 206 -1 1
170 206 -1 1
417 205 -1 1
416 205 -1 1
216 205 -1 1
215 205 -1 1
299 204 -1 1
298 204 -1 1
298 203 -1 1
142 203 -1 1
297 201 -1 1
296 200 -1 1
160 198 -1 1
325 197 -1 1
285 197 -1 1
302 196 -1 1
227 195 -1 1
226 195 -1 1
361 193 -1 1
346 192 -1 1
248 192 -1 1
346 191 -1 1
212 189 -1 1
317 189 -1 1
213 189 -1 1
318 188 -1 1
317 188 -1 1
176 186 -1 1
248 185 -1 1
241 183 -1 1
240 183 -1 1
287 181 -1 1
287 180 -1 1
225 179 -1 1
135 179 -1 1
192 178 -1 1
316 177 -1 1
317 177 -1 1
208 176 -1 1
137 173 -1 1
263 171 -1 1
262 171 -1 1
293 168 -1 1
328 166 -1 1
314 166 -1 1
181 165 -1 1
120 165 -1 1
233 163 -1 1
253 162 -1 1
232 162 -1 1
254 161 -1 1
253 161 -1 1
260 160 -1 1
134 159 -1 1
133 158 -1 1
235 158 -1 1
234 158 -1 1
232 158 -1 1
234 157 -1 1
131 155 -1 1
236 154 -1 1
237 154 -1 1
244 153 -1 1
171 153 -1 1
181 151 -1 1
209 147 -1 1
143 142 -1 1
227 142 -1 1
249 135 -1 1
232 134 -1 1
230 127 -1 1
