382 512 512
361 472 -1 1
360 471 -1 1
361 471 -1 1
227 462 -1 1
355 460 -1 1
354 459 -1 1
258 459 -1 1
328 449 -1 1
381 449 -1 1
358 448 -1 1
337 448 -1 1
358 447 -1 1
357 447 -1 1
337 447 -1 1
398 442 -1 1
307 438 -1 1
317 435 -1 1
318 434 -1 1
404 434 -1 1
407 432 -1 1
272 431 -1 1
415 422 -1 1
414 422 -1 1
415 421 -1 1
99 417 -1 1
98 417 -1 1
417 416 -1 1
361 416 -1 1
130 416 -1 1
417 415 -1 1
416 415 -1 1
360 415 -1 1
129 415 -1 1
361 415 -1 1
130 415 -1 1
419 414 -1 1
419 413 -1 1
351 413 -1 1
414 413 -1 1
413 412 -1 1
426 407 -1 1
425 407 -1 1
424 407 -1 1
425 406 -1 1
225 406 -1 1
401 406 -1 1
384 406 -1 1
197 402 -1 1
197 401 -1 1
333 400 -1 1
64 398 -1 1
332 397 -1 1
203 392 -1 1
73 392 -1 1
429 392 -1 1
202 392 -1 1
361 390 -1 1
212 389 -1 1
200 389 -1 1
211 389 -1 1
199 389 -1 1
436 387 -1 1
435 387 -1 1
104 387 -1 1
436 386 -1 1
353 383 -1 1
142 382 -1 1
55 381 -1 1
436 378 -1 1
237 378 -1 1
237 377 -1 1
200 377 -1 1
221 376 -1 1
220 376 -1 1
347 375 -1 1
171 372 -1 1
89 372 -1 1
56 372 -1 1
170 371 -1 1
293 369 -1 1
183 369 -1 1
241 369 -1 1
241 368 -1 1
177 368 -1 1
176 367 -1 1
287 364 -1 1
259 364 -1 1
252 364 -1 1
288 363 -1 1
287 363 -1 1
252 363 -1 1
305 363 -1 1
49 363 -1 1
163 360 -1 1
71 360 -1 1
71 359 -1 1
70 359 -1 1
388 359 -1 1
388 358 -1 1
387 358 -1 1
56 358 -1 1
126 357 -1 1
125 357 -1 1
72 357 -1 1
71 355 -1 1
212 354 -1 1
173 354 -1 1
133 354 -1 1
173 353 -1 1
71 353 -1 1
70 352 -1 1
181 351 -1 1
198 350 -1 1
368 349 -1 1
71 348 -1 1
71 347 -1 1
138 345 -1 1
158 344 -1 1
92 343 -1 1
459 342 -1 1
49 341 -1 1
338 340 -1 1
323 340 -1 1
338 339 -1 1
331 339 -1 1
354 338 -1 1
197 338 -1 1
121 338 -1 1
354 337 -1 1
197 337 -1 1
353 337 -1 1
374 336 -1 1
128 334 -1 1
375 334 -1 1
95 332 -1 1
281 332 -1 1
94 332 -1 1
377 331 -1 1
376 331 -1 1
377 330 -1 1
69 329 -1 1
54 328 -1 1
339 328 -1 1
78 328 -1 1
359 327 -1 1
462 323 -1 1
214 323 -1 1
463 322 -1 1
462 322 -1 1
266 322 -1 1
213 322 -1 1
131 322 -1 1
354 320 -1 1
322 320 -1 1
97 319 -1 1
327 319 -1 1
323 319 -1 1
298 319 -1 1
42 319 -1 1
327 318 -1 1
326 318 -1 1
203 318 -1 1
465 317 -1 1
203 317 -1 1
199 316 -1 1
200 315 -1 1
199 315 -1 1
77 314 -1 1
248 312 -1 1
376 312 -1 1
247 312 -1 1
373 311 -1 1
372 310 -1 1
275 309 -1 1
265 306 -1 1
159 305 -1 1
158 305 -1 1
159 304 -1 1
64 304 -1 1
49 303 -1 1
468 302 -1 1
351 302 -1 1
256 302 -1 1
468 301 -1 1
433 301 -1 1
432 301 -1 1
433 300 -1 1
257 300 -1 1
393 297 -1 1
273 295 -1 1
443 292 -1 1
