533 512 512
222 470 -1 1
290 469 -1 1
236 469 -1 1
218 469 -1 1
279 468 -1 1
217 468 -1 1
217 467 -1 1
218 466 -1 1
282 462 -1 1
330 461 -1 1
201 461 -1 1
304 460 -1 1
296 459 -1 1
190 459 -1 1
295 459 -1 1
203 458 -1 1
296 457 -1 1
296 456 -1 1
257 452 -1 1
263 452 -1 1
324 451 -1 1
323 451 -1 1
216 451 -1 1
128 450 -1 1
284 449 -1 1
180 447 -1 1
169 447 -1 1
195 446 -1 1
140 446 -1 1
279 445 -1 1
128 440 -1 1
332 439 -1 1
172 436 -1 1
343 433 -1 1
336 430 -1 1
279 430 -1 1
150 428 -1 1
139 428 -1 1
139 427 -1 1
365 425 -1 1
272 425 -1 1
347 424 -1 1
281 422 -1 1
337 421 -1 1
315 421 -1 1
331 418 -1 1
247 416 -1 1
311 415 -1 1
365 414 -1 1
135 414 -1 1
365 413 -1 1
135 413 -1 1
149 413 -1 1
339 412 -1 1
267 412 -1 1
369 411 -1 1
140 411 -1 1
369 410 -1 1
148 410 -1 1
336 397 -1 1
258 396 -1 1
187 396 -1 1
119 396 -1 1
118 396 -1 1
258 395 -1 1
188 395 -1 1
187 395 -1 1
316 393 -1 1
365 387 -1 1
236 387 -1 1
235 387 -1 1
365 386 -1 1
235 386 -1 1
75 386 -1 1
190 385 -1 1
74 385 -1 1
189 385 -1 1
367 384 -1 1
368 384 -1 1
76 384 -1 1
329 381 -1 1
218 381 -1 1
77 381 -1 1
217 380 -1 1
363 380 -1 1
209 380 -1 1
331 379 -1 1
217 379 -1 1
208 379 -1 1
206 376 -1 1
195 374 -1 1
187 373 -1 1
311 370 -1 1
366 370 -1 1
62 370 -1 1
336 369 -1 1
207 369 -1 1
63 369 -1 1
224 368 -1 1
302 367 -1 1
224 367 -1 1
196 366 -1 1
381 366 -1 1
214 366 -1 1
217 361 -1 1
338 360 -1 1
341 357 -1 1
109 357 -1 1
373 356 -1 1
342 356 -1 1
405 355 -1 1
406 355 -1 1
358 353 -1 1
316 353 -1 1
316 352 -1 1
114 350 -1 1
442 350 -1 1
383 348 -1 1
351 348 -1 1
384 348 -1 1
352 348 -1 1
163 348 -1 1
107 347 -1 1
98 347 -1 1
395 346 -1 1
407 346 -1 1
244 344 -1 1
120 344 -1 1
243 344 -1 1
182 344 -1 1
181 343 -1 1
345 343 -1 1
182 343 -1 1
401 342 -1 1
182 341 -1 1
362 341 -1 1
270 341 -1 1
127 341 -1 1
271 340 -1 1
307 340 -1 1
364 339 -1 1
307 339 -1 1
437 339 -1 1
274 339 -1 1
273 339 -1 1
273 338 -1 1
80 338 -1 1
258 335 -1 1
423 335 -1 1
257 335 -1 1
132 334 -1 1
318 333 -1 1
268 333 -1 1
391 332 -1 1
384 331 -1 1
305 331 -1 1
306 330 -1 1
125 330 -1 1
275 329 -1 1
241 329 -1 1
93 328 -1 1
101 328 -1 1
77 326 -1 1
63 326 -1 1
369 324 -1 1
144 323 -1 1
176 322 -1 1
131 322 -1 1
130 322 -1 1
107 321 -1 1
197 319 -1 1
184 319 -1 1
162 319 -1 1
196 319 -1 1
183 319 -1 1
161 319 -1 1
228 318 -1 1
82 318 -1 1
430 317 -1 1
430 316 -1 1
389 315 -1 1
190 313 -1 1
373 313 -1 1
247 312 -1 1
166 312 -1 1
86 310 -1 1
228 309 -1 1
135 309 -1 1
182 309 -1 1
86 309 -1 1
377 308 -1 1
81 308 -1 1
95 307 -1 1
81 307 -1 1
191 306 -1 1
135 306 -1 1
103 305 -1 1
443 304 -1 1
47 304 -1 1
134 304 -1 1
221 303 -1 1
360 303 -1 1
261 303 -1 1
74 302 -1 1
73 302 -1 1
361 300 -1 1
204 299 -1 1
121 299 -1 1
376 298 -1 1
360 296 -1 1
235 296 -1 1
92 295 -1 1
147 294 -1 1
146 294 -1 1
114 294 -1 1
77 293 -1 1
326 292 -1 1
167 290 -1 1
72 290 -1 1
202 289 -1 1
143 289 -1 1
363 289 -1 1
362 289 -1 1
72 289 -1 1
372 288 -1 1
285 288 -1 1
250 288 -1 1
466 288 -1 1
129 287 -1 1
381 286 -1 1
451 286 -1 1
382 286 -1 1
451 285 -1 1
258 284 -1 1
458 284 -1 1
457 283 -1 1
409 283 -1 1
207 283 -1 1
458 283 -1 1
315 283 -1 1
135 283 -1 1
150 282 -1 1
252 281 -1 1
189 281 -1 1
424 280 -1 1
424 279 -1 1
266 279 -1 1
142 278 -1 1
405 278 -1 1
439 277 -1 1
159 277 -1 1
406 277 -1 1
252 277 -1 1
95 276 -1 1
169 275 -1 1
399 275 -1 1
168 275 -1 1
252 274 -1 1
85 274 -1 1
451 273 -1 1
388 273 -1 1
252 273 -1 1
218 273 -1 1
249 273 -1 1
248 272 -1 1
134 272 -1 1
165 271 -1 1
207 269 -1 1
136 267 -1 1
384 266 -1 1
186 266 -1 1
372 266 -1 1
392 264 -1 1
76 264 -1 1
401 263 -1 1
294 262 -1 1
341 261 -1 1
231 261 -1 1
132 261 -1 1
341 260 -1 1
232 259 -1 1
457 258 -1 1
442 258 -1 1
395 258 -1 1
183 258 -1 1
153 258 -1 1
442 257 -1 1
139 257 -1 1
364 257 -1 1
370 254 -1 1
317 254 -1 1
194 254 -1 1
276 253 -1 1
194 253 -1 1
191 253 -1 1
456 250 -1 1
370 250 -1 1
369 250 -1 1
222 250 -1 1
367 249 -1 1
218 248 -1 1
389 247 -1 1
385 247 -1 1
417 247 -1 1
341 247 -1 1
218 247 -1 1
357 246 -1 1
341 246 -1 1
403 246 -1 1
200 244 -1 1
160 243 -1 1
380 243 -1 1
183 242 -1 1
436 242 -1 1
436 241 -1 1
460 241 -1 1
335 240 -1 1
192 239 -1 1
325 239 -1 1
191 239 -1 1
129 239 -1 1
325 238 -1 1
452 236 -1 1
418 236 -1 1
347 236 -1 1
346 236 -1 1
452 235 -1 1
418 235 -1 1
347 235 -1 1
406 235 -1 1
302 235 -1 1
385 234 -1 1
434 232 -1 1
433 232 -1 1
427 232 -1 1
232 232 -1 1
433 231 -1 1
428 231 -1 1
213 231 -1 1
323 230 -1 1
324 229 -1 1
464 229 -1 1
194 228 -1 1
390 227 -1 1
343 227 -1 1
313 227 -1 1
423 226 -1 1
313 226 -1 1
414 226 -1 1
208 226 -1 1
414 225 -1 1
279 225 -1 1
227 225 -1 1
280 225 -1 1
181 224 -1 1
318 223 -1 1
166 223 -1 1
318 222 -1 1
459 222 -1 1
458 222 -1 1
353 222 -1 1
458 221 -1 1
159 221 -1 1
248 219 -1 1
303 216 -1 1
386 214 -1 1
395 214 -1 1
334 214 -1 1
318 214 -1 1
144 214 -1 1
395 213 -1 1
334 213 -1 1
318 213 -1 1
243 213 -1 1
151 213 -1 1
458 212 -1 1
430 209 -1 1
390 209 -1 1
380 209 -1 1
429 209 -1 1
389 209 -1 1
379 209 -1 1
73 209 -1 1
377 206 -1 1
276 206 -1 1
376 206 -1 1
386 205 -1 1
447 205 -1 1
385 205 -1 1
348 203 -1 1
458 203 -1 1
150 203 -1 1
310 201 -1 1
371 200 -1 1
310 200 -1 1
370 200 -1 1
318 195 -1 1
318 194 -1 1
295 193 -1 1
296 193 -1 1
381 191 -1 1
260 191 -1 1
261 190 -1 1
180 188 -1 1
263 186 -1 1
264 186 -1 1
80 185 -1 1
132 184 -1 1
133 183 -1 1
132 183 -1 1
323 182 -1 1
324 181 -1 1
175 181 -1 1
468 180 -1 1
221 177 -1 1
220 177 -1 1
310 176 -1 1
310 175 -1 1
264 173 -1 1
174 171 -1 1
241 168 -1 1
242 168 -1 1
101 165 -1 1
85 165 -1 1
180 164 -1 1
180 162 -1 1
193 157 -1 1
348 156 -1 1
304 153 -1 1
331 152 -1 1
281 152 -1 1
71 151 -1 1
341 148 -1 1
160 146 -1 1
102 145 -1 1
269 144 -1 1
269 143 -1 1
335 143 -1 1
456 140 -1 1
298 138 -1 1
299 137 -1 1
110 137 -1 1
310 136 -1 1
150 136 -1 1
446 136 -1 1
111 135 -1 1
171 133 -1 1
95 132 -1 1
318 131 -1 1
274 131 -1 1
187 131 -1 1
259 130 -1 1
155 130 -1 1
260 130 -1 1
251 129 -1 1
302 129 -1 1
170 128 -1 1
87 128 -1 1
177 127 -1 1
88 127 -1 1
324 127 -1 1
170 127 -1 1
163 127 -1 1
230 126 -1 1
464 125 -1 1
212 125 -1 1
184 124 -1 1
284 123 -1 1
76 123 -1 1
203 122 -1 1
298 121 -1 1
204 121 -1 1
80 121 -1 1
208 118 -1 1
162 117 -1 1
218 116 -1 1
470 115 -1 1
233 114 -1 1
404 113 -1 1
102 113 -1 1
192 112 -1 1
281 111 -1 1
281 110 -1 1
280 110 -1 1
157 110 -1 1
401 108 -1 1
256 108 -1 1
107 107 -1 1
145 106 -1 1
162 105 -1 1
145 105 -1 1
161 105 -1 1
142 103 -1 1
142 102 -1 1
167 100 -1 1
225 99 -1 1
123 99 -1 1
124 98 -1 1
123 98 -1 1
347 98 -1 1
346 97 -1 1
110 96 -1 1
393 88 -1 1
204 88 -1 1
393 87 -1 1
350 86 -1 1
114 86 -1 1
369 81 -1 1
305 79 -1 1
96 79 -1 1
311 76 -1 1
139 76 -1 1
285 74 -1 1
122 74 -1 1
121 74 -1 1
324 71 -1 1
331 70 -1 1
119 70 -1 1
356 68 -1 1
118 68 -1 1
355 68 -1 1
116 67 -1 1
317 67 -1 1
117 67 -1 1
327 63 -1 1
210 61 -1 1
314 58 -1 1
285 57 -1 1
278 54 -1 1
260 52 -1 1
250 48 -1 1
257 46 -1 1
236 46 -1 1
