623 512 512
192 471 -1 1
341 469 -1 1
342 468 -1 1
326 468 -1 1
326 467 -1 1
305 466 -1 1
354 465 -1 1
344 465 -1 1
345 465 -1 1
371 464 -1 1
142 463 -1 1
367 460 -1 1
365 460 -1 1
366 459 -1 1
365 459 -1 1
367 459 -1 1
362 457 -1 1
338 457 -1 1
233 456 -1 1
233 455 -1 1
232 455 -1 1
154 451 -1 1
153 450 -1 1
195 449 -1 1
345 448 -1 1
327 448 -1 1
326 448 -1 1
172 447 -1 1
184 446 -1 1
172 446 -1 1
286 444 -1 1
286 443 -1 1
127 443 -1 1
126 443 -1 1
353 442 -1 1
167 439 -1 1
114 439 -1 1
113 438 -1 1
125 438 -1 1
125 437 -1 1
275 435 -1 1
287 434 -1 1
275 434 -1 1
160 433 -1 1
160 432 -1 1
243 429 -1 1
299 428 -1 1
242 428 -1 1
241 425 -1 1
156 423 -1 1
162 422 -1 1
130 421 -1 1
348 420 -1 1
297 418 -1 1
296 418 -1 1
353 416 -1 1
167 416 -1 1
352 415 -1 1
353 415 -1 1
282 415 -1 1
114 414 -1 1
282 414 -1 1
113 414 -1 1
283 413 -1 1
266 413 -1 1
134 412 -1 1
229 412 -1 1
133 412 -1 1
120 411 -1 1
274 410 -1 1
258 409 -1 1
258 408 -1 1
257 408 -1 1
143 408 -1 1
307 406 -1 1
121 405 -1 1
299 405 -1 1
286 404 -1 1
277 404 -1 1
364 404 -1 1
300 404 -1 1
364 403 -1 1
365 403 -1 1
343 403 -1 1
300 403 -1 1
342 402 -1 1
343 402 -1 1
147 402 -1 1
310 400 -1 1
260 400 -1 1
260 399 -1 1
124 399 -1 1
301 399 -1 1
99 398 -1 1
98 398 -1 1
236 397 -1 1
235 397 -1 1
225 396 -1 1
235 396 -1 1
234 396 -1 1
278 395 -1 1
82 395 -1 1
70 395 -1 1
299 395 -1 1
251 395 -1 1
81 395 -1 1
69 395 -1 1
370 394 -1 1
126 394 -1 1
123 394 -1 1
122 394 -1 1
121 394 -1 1
298 393 -1 1
297 392 -1 1
209 390 -1 1
303 389 -1 1
297 387 -1 1
133 387 -1 1
273 386 -1 1
274 386 -1 1
139 385 -1 1
344 384 -1 1
343 383 -1 1
344 383 -1 1
111 383 -1 1
121 382 -1 1
82 382 -1 1
83 381 -1 1
82 381 -1 1
