583 512 512
437 472 -1 1
446 470 -1 1
354 470 -1 1
246 466 -1 1
396 465 -1 1
333 465 -1 1
379 464 -1 1
378 464 -1 1
332 464 -1 1
264 459 -1 1
401 458 -1 1
430 456 -1 1
429 456 -1 1
430 455 -1 1
317 455 -1 1
306 455 -1 1
232 455 -1 1
231 455 -1 1
288 454 -1 1
231 454 -1 1
345 452 -1 1
392 452 -1 1
346 452 -1 1
391 451 -1 1
368 451 -1 1
295 451 -1 1
271 451 -1 1
407 450 -1 1
334 449 -1 1
324 449 -1 1
323 449 -1 1
241 449 -1 1
324 448 -1 1
421 446 -1 1
343 445 -1 1
220 445 -1 1
219 445 -1 1
431 442 -1 1
266 440 -1 1
339 434 -1 1
425 432 -1 1
303 424 -1 1
407 422 -1 1
193 420 -1 1
332 419 -1 1
417 417 -1 1
314 414 -1 1
355 412 -1 1
356 411 -1 1
256 411 -1 1
190 407 -1 1
290 407 -1 1
290 406 -1 1
289 406 -1 1
202 401 -1 1
302 400 -1 1
189 400 -1 1
189 399 -1 1
290 398 -1 1
271 398 -1 1
169 398 -1 1
221 397 -1 1
185 396 -1 1
202 394 -1 1
336 393 -1 1
337 392 -1 1
272 392 -1 1
121 392 -1 1
120 391 -1 1
177 389 -1 1
261 389 -1 1
215 387 -1 1
288 386 -1 1
287 386 -1 1
286 385 -1 1
287 385 -1 1
82 384 -1 1
306 384 -1 1
81 384 -1 1
287 383 -1 1
267 383 -1 1
152 383 -1 1
163 383 -1 1
222 382 -1 1
234 382 -1 1
208 379 -1 1
428 378 -1 1
299 378 -1 1
319 377 -1 1
77 377 -1 1
345 376 -1 1
76 376 -1 1
230 374 -1 1
423 373 -1 1
187 373 -1 1
96 373 -1 1
177 372 -1 1
425 371 -1 1
427 371 -1 1
313 371 -1 1
265 371 -1 1
110 371 -1 1
427 370 -1 1
426 370 -1 1
314 370 -1 1
110 370 -1 1
342 367 -1 1
239 366 -1 1
116 366 -1 1
235 365 -1 1
234 365 -1 1
202 364 -1 1
66 364 -1 1
271 364 -1 1
106 364 -1 1
89 363 -1 1
445 362 -1 1
321 362 -1 1
289 361 -1 1
445 361 -1 1
322 361 -1 1
54 361 -1 1
186 359 -1 1
130 359 -1 1
74 358 -1 1
75 357 -1 1
167 355 -1 1
281 354 -1 1
158 354 -1 1
418 353 -1 1
419 353 -1 1
307 345 -1 1
52 344 -1 1
451 344 -1 1
140 342 -1 1
407 342 -1 1
291 342 -1 1
292 341 -1 1
291 341 -1 1
167 339 -1 1
64 339 -1 1
281 338 -1 1
110 338 -1 1
411 338 -1 1
280 338 -1 1
411 337 -1 1
117 337 -1 1
323 337 -1 1
299 337 -1 1
260 336 -1 1
48 336 -1 1
363 335 -1 1
47 333 -1 1
68 332 -1 1
285 331 -1 1
232 331 -1 1
152 330 -1 1
370 329 -1 1
158 326 -1 1
157 325 -1 1
52 325 -1 1
363 324 -1 1
149 324 -1 1
148 323 -1 1
140 323 -1 1
458 322 -1 1
363 322 -1 1
457 321 -1 1
458 321 -1 1
364 321 -1 1
154 321 -1 1
376 320 -1 1
154 320 -1 1
438 319 -1 1
71 319 -1 1
239 319 -1 1
52 319 -1 1
57 317 -1 1
381 316 -1 1
268 316 -1 1
129 316 -1 1
259 312 -1 1
370 311 -1 1
259 311 -1 1
88 311 -1 1
74 310 -1 1
111 304 -1 1
279 303 -1 1
348 303 -1 1
346 303 -1 1
278 303 -1 1
348 302 -1 1
441 301 -1 1
395 300 -1 1
440 300 -1 1
452 299 -1 1
430 299 -1 1
431 298 -1 1
428 296 -1 1
64 296 -1 1
302 295 -1 1
427 295 -1 1
389 294 -1 1
255 294 -1 1
458 293 -1 1
103 293 -1 1
229 290 -1 1
383 289 -1 1
178 289 -1 1
177 288 -1 1
466 288 -1 1
258 288 -1 1
187 288 -1 1
178 288 -1 1
365 285 -1 1
215 283 -1 1
389 280 -1 1
62 279 -1 1
443 278 -1 1
395 275 -1 1
175 275 -1 1
261 275 -1 1
215 275 -1 1
176 275 -1 1
96 274 -1 1
437 274 -1 1
232 269 -1 1
218 268 -1 1
406 267 -1 1
306 267 -1 1
406 264 -1 1
362 263 -1 1
229 262 -1 1
391 260 -1 1
123 260 -1 1
123 259 -1 1
122 259 -1 1
450 258 -1 1
198 258 -1 1
449 257 -1 1
222 256 -1 1
439 255 -1 1
182 253 -1 1
382 253 -1 1
397 252 -1 1
241 251 -1 1
57 251 -1 1
338 250 -1 1
455 249 -1 1
454 248 -1 1
240 244 -1 1
239 244 -1 1
240 243 -1 1
211 243 -1 1
240 242 -1 1
187 242 -1 1
171 242 -1 1
226 241 -1 1
187 241 -1 1
171 241 -1 1
288 240 -1 1
189 240 -1 1
240 240 -1 1
241 239 -1 1
198 238 -1 1
128 238 -1 1
255 238 -1 1
218 238 -1 1
218 237 -1 1
297 237 -1 1
255 237 -1 1
182 236 -1 1
231 235 -1 1
182 235 -1 1
255 235 -1 1
232 235 -1 1
140 233 -1 1
252 232 -1 1
160 231 -1 1
379 229 -1 1
203 229 -1 1
58 228 -1 1
237 228 -1 1
276 227 -1 1
237 227 -1 1
129 227 -1 1
395 227 -1 1
456 225 -1 1
44 225 -1 1
280 222 -1 1
255 222 -1 1
160 222 -1 1
225 221 -1 1
233 221 -1 1
462 220 -1 1
368 220 -1 1
367 219 -1 1
257 218 -1 1
256 218 -1 1
256 217 -1 1
135 217 -1 1
362 217 -1 1
239 217 -1 1
129 217 -1 1
361 216 -1 1
460 214 -1 1
459 214 -1 1
458 214 -1 1
460 213 -1 1
456 213 -1 1
203 213 -1 1
107 212 -1 1
220 211 -1 1
212 211 -1 1
392 209 -1 1
272 209 -1 1
221 209 -1 1
128 208 -1 1
259 208 -1 1
50 208 -1 1
260 207 -1 1
327 207 -1 1
326 207 -1 1
195 207 -1 1
51 207 -1 1
195 206 -1 1
199 206 -1 1
201 205 -1 1
195 205 -1 1
387 204 -1 1
277 204 -1 1
65 203 -1 1
387 203 -1 1
164 203 -1 1
195 202 -1 1
105 201 -1 1
187 200 -1 1
105 200 -1 1
459 200 -1 1
458 199 -1 1
196 199 -1 1
405 198 -1 1
108 198 -1 1
108 197 -1 1
458 197 -1 1
161 197 -1 1
86 196 -1 1
212 196 -1 1
87 196 -1 1
457 195 -1 1
247 195 -1 1
99 195 -1 1
220 194 -1 1
100 194 -1 1
247 193 -1 1
157 193 -1 1
454 192 -1 1
453 191 -1 1
262 191 -1 1
259 191 -1 1
454 191 -1 1
268 191 -1 1
260 191 -1 1
183 191 -1 1
260 190 -1 1
377 190 -1 1
224 189 -1 1
184 189 -1 1
176 189 -1 1
165 188 -1 1
165 187 -1 1
225 187 -1 1
209 183 -1 1
68 182 -1 1
380 182 -1 1
333 182 -1 1
332 182 -1 1
135 182 -1 1
101 182 -1 1
379 181 -1 1
333 181 -1 1
256 181 -1 1
135 181 -1 1
102 181 -1 1
463 181 -1 1
463 180 -1 1
462 180 -1 1
150 180 -1 1
464 179 -1 1
338 178 -1 1
336 178 -1 1
164 178 -1 1
81 178 -1 1
272 177 -1 1
81 177 -1 1
466 177 -1 1
441 176 -1 1
440 175 -1 1
48 175 -1 1
441 175 -1 1
412 175 -1 1
261 175 -1 1
261 174 -1 1
164 172 -1 1
224 170 -1 1
309 169 -1 1
201 168 -1 1
387 168 -1 1
105 168 -1 1
83 168 -1 1
211 166 -1 1
365 166 -1 1
173 166 -1 1
461 165 -1 1
173 165 -1 1
313 165 -1 1
194 164 -1 1
383 163 -1 1
371 163 -1 1
164 163 -1 1
42 163 -1 1
272 162 -1 1
164 162 -1 1
51 162 -1 1
248 161 -1 1
325 160 -1 1
246 160 -1 1
244 160 -1 1
307 160 -1 1
243 160 -1 1
221 160 -1 1
307 159 -1 1
222 159 -1 1
187 159 -1 1
169 158 -1 1
368 156 -1 1
266 156 -1 1
273 155 -1 1
236 154 -1 1
266 154 -1 1
352 153 -1 1
246 153 -1 1
111 153 -1 1
246 152 -1 1
111 152 -1 1
354 152 -1 1
190 152 -1 1
354 151 -1 1
203 151 -1 1
469 151 -1 1
468 151 -1 1
468 150 -1 1
167 150 -1 1
345 149 -1 1
346 148 -1 1
156 148 -1 1
196 147 -1 1
182 147 -1 1
196 146 -1 1
182 146 -1 1
357 144 -1 1
95 143 -1 1
393 142 -1 1
208 142 -1 1
366 142 -1 1
234 142 -1 1
190 142 -1 1
255 140 -1 1
376 139 -1 1
277 139 -1 1
194 138 -1 1
266 136 -1 1
267 136 -1 1
362 135 -1 1
204 135 -1 1
354 134 -1 1
382 133 -1 1
355 133 -1 1
258 133 -1 1
137 133 -1 1
190 132 -1 1
355 131 -1 1
355 130 -1 1
354 130 -1 1
160 130 -1 1
198 130 -1 1
251 128 -1 1
48 128 -1 1
48 127 -1 1
173 125 -1 1
173 124 -1 1
193 123 -1 1
329 122 -1 1
306 122 -1 1
69 122 -1 1
329 121 -1 1
307 121 -1 1
306 121 -1 1
70 121 -1 1
147 121 -1 1
178 120 -1 1
166 120 -1 1
335 119 -1 1
313 119 -1 1
231 119 -1 1
136 119 -1 1
86 119 -1 1
335 118 -1 1
313 118 -1 1
231 118 -1 1
136 118 -1 1
87 118 -1 1
188 118 -1 1
374 116 -1 1
108 116 -1 1
90 116 -1 1
375 115 -1 1
108 115 -1 1
91 115 -1 1
145 115 -1 1
142 115 -1 1
413 109 -1 1
177 106 -1 1
361 106 -1 1
341 106 -1 1
127 106 -1 1
89 106 -1 1
361 105 -1 1
341 105 -1 1
127 105 -1 1
90 105 -1 1
168 103 -1 1
168 102 -1 1
208 101 -1 1
453 100 -1 1
102 100 -1 1
96 100 -1 1
464 100 -1 1
82 100 -1 1
82 99 -1 1
387 99 -1 1
387 98 -1 1
372 97 -1 1
240 97 -1 1
144 97 -1 1
70 97 -1 1
372 96 -1 1
240 96 -1 1
163 96 -1 1
71 96 -1 1
411 94 -1 1
91 94 -1 1
91 93 -1 1
446 93 -1 1
155 92 -1 1
175 92 -1 1
209 90 -1 1
436 89 -1 1
316 89 -1 1
179 88 -1 1
336 86 -1 1
105 86 -1 1
188 86 -1 1
178 86 -1 1
424 85 -1 1
423 85 -1 1
114 85 -1 1
178 84 -1 1
177 84 -1 1
92 84 -1 1
92 83 -1 1
225 82 -1 1
225 81 -1 1
191 81 -1 1
215 80 -1 1
191 80 -1 1
190 80 -1 1
431 79 -1 1
152 78 -1 1
436 72 -1 1
314 72 -1 1
295 70 -1 1
271 67 -1 1
