190 512 512
239 466 -1 1
238 443 -1 1
238 442 -1 1
248 428 -1 1
246 427 -1 1
255 425 -1 1
277 416 -1 1
161 416 -1 1
250 407 -1 1
249 407 -1 1
152 407 -1 1
249 406 -1 1
151 406 -1 1
218 403 -1 1
232 401 -1 1
233 401 -1 1
242 400 -1 1
233 399 -1 1
224 399 -1 1
196 398 -1 1
195 398 -1 1
219 395 -1 1
219 394 -1 1
240 393 -1 1
200 393 -1 1
262 392 -1 1
231 391 -1 1
251 389 -1 1
121 386 -1 1
120 386 -1 1
201 385 -1 1
192 373 -1 1
117 372 -1 1
183 368 -1 1
267 367 -1 1
197 367 -1 1
203 364 -1 1
319 358 -1 1
185 358 -1 1
173 357 -1 1
172 356 -1 1
253 355 -1 1
203 353 -1 1
121 353 -1 1
269 352 -1 1
202 352 -1 1
244 349 -1 1
242 347 -1 1
241 346 -1 1
297 345 -1 1
193 342 -1 1
271 342 -1 1
302 340 -1 1
259 338 -1 1
148 338 -1 1
117 334 -1 1
292 328 -1 1
228 328 -1 1
117 323 -1 1
154 320 -1 1
163 320 -1 1
125 319 -1 1
124 319 -1 1
200 316 -1 1
199 316 -1 1
164 316 -1 1
178 315 -1 1
197 313 -1 1
196 313 -1 1
138 310 -1 1
118 310 -1 1
224 308 -1 1
336 305 -1 1
335 305 -1 1
336 304 -1 1
353 303 -1 1
354 302 -1 1
355 301 -1 1
248 301 -1 1
260 299 -1 1
356 291 -1 1
326 283 -1 1
323 283 -1 1
307 280 -1 1
308 275 -1 1
239 273 -1 1
367 267 -1 1
355 265 -1 1
356 264 -1 1
355 264 -1 1
232 264 -1 1
230 264 -1 1
232 263 -1 1
229 263 -1 1
234 262 -1 1
234 261 -1 1
272 257 -1 1
368 256 -1 1
278 256 -1 1
367 255 -1 1
368 255 -1 1
288 254 -1 1
211 254 -1 1
211 253 -1 1
358 251 -1 1
233 251 -1 1
208 251 -1 1
232 250 -1 1
208 250 -1 1
283 249 -1 1
206 248 -1 1
302 248 -1 1
364 247 -1 1
289 246 -1 1
368 245 -1 1
367 244 -1 1
368 244 -1 1
293 244 -1 1
292 244 -1 1
292 243 -1 1
232 242 -1 1
336 241 -1 1
339 239 -1 1
250 238 -1 1
205 238 -1 1
205 237 -1 1
202 235 -1 1
167 235 -1 1
355 234 -1 1
202 234 -1 1
371 234 -1 1
257 234 -1 1
250 233 -1 1
207 231 -1 1
223 229 -1 1
246 229 -1 1
246 228 -1 1
168 227 -1 1
247 226 -1 1
246 224 -1 1
171 222 -1 1
371 221 -1 1
160 221 -1 1
241 218 -1 1
259 214 -1 1
203 213 -1 1
236 210 -1 1
327 203 -1 1
328 202 -1 1
329 200 -1 1
245 200 -1 1
244 199 -1 1
331 198 -1 1
303 198 -1 1
304 197 -1 1
235 197 -1 1
361 196 -1 1
370 195 -1 1
235 194 -1 1
236 192 -1 1
322 190 -1 1
370 189 -1 1
317 188 -1 1
258 187 -1 1
257 187 -1 1
354 181 -1 1
302 179 -1 1
301 179 -1 1
301 178 -1 1
307 178 -1 1
307 177 -1 1
363 175 -1 1
354 171 -1 1
165 170 -1 1
348 166 -1 1
267 164 -1 1
266 164 -1 1
170 162 -1 1
287 153 -1 1
286 139 -1 1
291 129 -1 1
283 127 -1 1
282 126 -1 1
283 126 -1 1
202 115 -1 1
258 115 -1 1
258 114 -1 1
191 111 -1 1
213 110 -1 1
206 109 -1 1
