491 512 512
347 469 -1 1
430 468 -1 1
318 467 -1 1
317 467 -1 1
318 466 -1 1
318 465 -1 1
264 465 -1 1
214 465 -1 1
176 464 -1 1
175 464 -1 1
448 462 -1 1
374 461 -1 1
374 460 -1 1
248 459 -1 1
232 458 -1 1
278 455 -1 1
442 454 -1 1
435 454 -1 1
177 453 -1 1
443 453 -1 1
355 452 -1 1
356 452 -1 1
211 451 -1 1
212 450 -1 1
285 449 -1 1
284 449 -1 1
338 447 -1 1
328 445 -1 1
297 445 -1 1
328 444 -1 1
184 444 -1 1
361 442 -1 1
362 442 -1 1
308 441 -1 1
354 438 -1 1
431 438 -1 1
339 438 -1 1
339 437 -1 1
432 436 -1 1
141 436 -1 1
164 435 -1 1
232 433 -1 1
188 433 -1 1
187 433 -1 1
369 431 -1 1
380 430 -1 1
303 428 -1 1
336 427 -1 1
245 427 -1 1
347 424 -1 1
346 424 -1 1
347 423 -1 1
155 422 -1 1
361 421 -1 1
260 421 -1 1
143 421 -1 1
258 419 -1 1
332 418 -1 1
430 417 -1 1
296 416 -1 1
416 415 -1 1
258 415 -1 1
257 415 -1 1
397 414 -1 1
317 414 -1 1
274 414 -1 1
191 414 -1 1
287 412 -1 1
254 412 -1 1
177 412 -1 1
333 411 -1 1
254 411 -1 1
458 411 -1 1
378 410 -1 1
376 409 -1 1
175 409 -1 1
395 406 -1 1
193 406 -1 1
147 403 -1 1
279 401 -1 1
233 401 -1 1
199 400 -1 1
118 397 -1 1
255 394 -1 1
396 394 -1 1
193 393 -1 1
278 392 -1 1
318 390 -1 1
319 389 -1 1
218 389 -1 1
466 388 -1 1
423 388 -1 1
467 388 -1 1
434 388 -1 1
459 386 -1 1
366 384 -1 1
133 384 -1 1
366 383 -1 1
313 383 -1 1
313 382 -1 1
373 378 -1 1
292 378 -1 1
291 378 -1 1
373 377 -1 1
291 377 -1 1
453 377 -1 1
405 376 -1 1
404 376 -1 1
347 375 -1 1
347 374 -1 1
93 374 -1 1
447 369 -1 1
428 369 -1 1
415 368 -1 1
414 368 -1 1
193 367 -1 1
194 367 -1 1
226 366 -1 1
321 366 -1 1
387 365 -1 1
438 363 -1 1
130 363 -1 1
157 363 -1 1
157 362 -1 1
379 362 -1 1
366 362 -1 1
211 362 -1 1
158 362 -1 1
379 361 -1 1
366 361 -1 1
210 361 -1 1
180 361 -1 1
468 359 -1 1
382 359 -1 1
469 358 -1 1
382 358 -1 1
291 358 -1 1
93 357 -1 1
373 356 -1 1
195 356 -1 1
374 355 -1 1
259 355 -1 1
443 354 -1 1
193 354 -1 1
190 354 -1 1
190 353 -1 1
435 350 -1 1
83 349 -1 1
416 348 -1 1
261 348 -1 1
149 347 -1 1
73 345 -1 1
116 344 -1 1
363 343 -1 1
363 342 -1 1
466 342 -1 1
367 340 -1 1
367 339 -1 1
66 339 -1 1
390 338 -1 1
258 338 -1 1
370 337 -1 1
370 336 -1 1
371 335 -1 1
322 334 -1 1
259 334 -1 1
258 334 -1 1
323 333 -1 1
195 332 -1 1
228 329 -1 1
227 329 -1 1
54 329 -1 1
212 327 -1 1
275 325 -1 1
274 325 -1 1
275 324 -1 1
142 324 -1 1
344 323 -1 1
454 322 -1 1
141 322 -1 1
171 321 -1 1
276 321 -1 1
277 320 -1 1
227 320 -1 1
320 319 -1 1
137 318 -1 1
223 317 -1 1
347 316 -1 1
153 316 -1 1
446 315 -1 1
153 314 -1 1
258 313 -1 1
351 312 -1 1
352 311 -1 1
394 310 -1 1
319 309 -1 1
320 308 -1 1
237 308 -1 1
377 303 -1 1
332 302 -1 1
284 302 -1 1
283 302 -1 1
333 301 -1 1
284 301 -1 1
300 299 -1 1
300 298 -1 1
235 298 -1 1
214 297 -1 1
419 296 -1 1
323 296 -1 1
324 295 -1 1
371 295 -1 1
372 294 -1 1
214 294 -1 1
283 293 -1 1
214 292 -1 1
