248 512 512
263 368 -1 1
263 367 -1 1
250 361 -1 1
249 361 -1 1
258 355 -1 1
294 349 -1 1
332 348 -1 1
193 347 -1 1
187 347 -1 1
226 346 -1 1
225 345 -1 1
194 345 -1 1
193 345 -1 1
193 344 -1 1
265 343 -1 1
221 343 -1 1
265 342 -1 1
296 342 -1 1
244 340 -1 1
347 339 -1 1
364 338 -1 1
364 337 -1 1
227 335 -1 1
226 335 -1 1
249 333 -1 1
249 332 -1 1
360 331 -1 1
242 331 -1 1
372 327 -1 1
142 326 -1 1
244 325 -1 1
325 320 -1 1
370 317 -1 1
320 317 -1 1
156 313 -1 1
157 312 -1 1
156 312 -1 1
241 311 -1 1
197 310 -1 1
196 310 -1 1
332 309 -1 1
245 307 -1 1
333 304 -1 1
191 304 -1 1
339 301 -1 1
338 301 -1 1
272 300 -1 1
92 291 -1 1
274 290 -1 1
274 289 -1 1
339 288 -1 1
262 288 -1 1
101 288 -1 1
100 288 -1 1
340 287 -1 1
339 287 -1 1
148 287 -1 1
101 287 -1 1
173 286 -1 1
122 285 -1 1
163 284 -1 1
90 284 -1 1
89 284 -1 1
85 280 -1 1
259 278 -1 1
290 276 -1 1
105 276 -1 1
289 275 -1 1
290 275 -1 1
176 274 -1 1
124 274 -1 1
360 274 -1 1
359 274 -1 1
360 273 -1 1
82 273 -1 1
257 272 -1 1
258 272 -1 1
175 272 -1 1
84 272 -1 1
175 271 -1 1
84 271 -1 1
386 269 -1 1
362 269 -1 1
157 269 -1 1
111 266 -1 1
374 265 -1 1
118 262 -1 1
162 260 -1 1
387 259 -1 1
388 259 -1 1
163 259 -1 1
163 258 -1 1
388 258 -1 1
70 258 -1 1
111 257 -1 1
70 257 -1 1
388 257 -1 1
118 255 -1 1
211 253 -1 1
278 253 -1 1
108 252 -1 1
298 251 -1 1
109 250 -1 1
217 249 -1 1
430 248 -1 1
430 247 -1 1
429 247 -1 1
272 247 -1 1
277 246 -1 1
104 245 -1 1
192 244 -1 1
209 244 -1 1
193 244 -1 1
236 243 -1 1
193 243 -1 1
416 242 -1 1
194 242 -1 1
416 241 -1 1
281 241 -1 1
179 241 -1 1
280 241 -1 1
194 241 -1 1
195 240 -1 1
74 240 -1 1
253 238 -1 1
52 237 -1 1
369 236 -1 1
51 236 -1 1
370 235 -1 1
263 234 -1 1
255 234 -1 1
435 233 -1 1
263 233 -1 1
248 233 -1 1
303 231 -1 1
304 230 -1 1
244 230 -1 1
266 229 -1 1
203 227 -1 1
315 225 -1 1
311 225 -1 1
111 225 -1 1
315 224 -1 1
312 224 -1 1
140 223 -1 1
275 219 -1 1
285 218 -1 1
413 217 -1 1
343 217 -1 1
325 217 -1 1
414 216 -1 1
344 216 -1 1
325 216 -1 1
138 216 -1 1
129 215 -1 1
129 214 -1 1
131 213 -1 1
99 213 -1 1
100 212 -1 1
146 212 -1 1
357 211 -1 1
358 210 -1 1
159 209 -1 1
128 207 -1 1
388 207 -1 1
387 207 -1 1
388 206 -1 1
246 206 -1 1
171 206 -1 1
246 205 -1 1
142 205 -1 1
256 204 -1 1
272 204 -1 1
249 203 -1 1
249 202 -1 1
390 200 -1 1
390 199 -1 1
391 198 -1 1
410 198 -1 1
390 198 -1 1
362 198 -1 1
411 197 -1 1
363 197 -1 1
164 197 -1 1
163 197 -1 1
291 196 -1 1
170 196 -1 1
164 196 -1 1
109 196 -1 1
139 196 -1 1
108 196 -1 1
348 195 -1 1
349 194 -1 1
419 194 -1 1
99 194 -1 1
121 193 -1 1
100 193 -1 1
122 193 -1 1
354 192 -1 1
355 191 -1 1
183 190 -1 1
183 189 -1 1
306 189 -1 1
307 188 -1 1
393 188 -1 1
185 188 -1 1
412 187 -1 1
96 183 -1 1
317 182 -1 1
318 181 -1 1
391 181 -1 1
409 180 -1 1
403 178 -1 1
385 178 -1 1
404 178 -1 1
403 177 -1 1
369 176 -1 1
348 176 -1 1
259 176 -1 1
175 176 -1 1
174 176 -1 1
370 175 -1 1
348 175 -1 1
260 175 -1 1
174 175 -1 1
272 175 -1 1
354 173 -1 1
355 172 -1 1
322 170 -1 1
322 169 -1 1
283 168 -1 1
284 168 -1 1
173 167 -1 1
273 167 -1 1
387 166 -1 1
269 165 -1 1
157 164 -1 1
279 163 -1 1
279 162 -1 1
155 158 -1 1
170 157 -1 1
167 156 -1 1
274 156 -1 1
170 156 -1 1
108 155 -1 1
181 149 -1 1
278 149 -1 1
94 144 -1 1
