441 512 512
364 473 -1 1
364 472 -1 1
356 465 -1 1
276 464 -1 1
275 464 -1 1
335 462 -1 1
334 462 -1 1
334 461 -1 1
388 458 -1 1
387 458 -1 1
400 456 -1 1
384 456 -1 1
401 455 -1 1
400 455 -1 1
383 455 -1 1
250 454 -1 1
250 453 -1 1
246 451 -1 1
246 450 -1 1
325 447 -1 1
324 446 -1 1
200 445 -1 1
199 445 -1 1
334 443 -1 1
334 442 -1 1
126 442 -1 1
234 441 -1 1
220 441 -1 1
234 440 -1 1
220 440 -1 1
417 440 -1 1
417 439 -1 1
416 439 -1 1
375 435 -1 1
328 435 -1 1
213 435 -1 1
374 434 -1 1
328 434 -1 1
212 434 -1 1
375 434 -1 1
150 433 -1 1
228 433 -1 1
149 433 -1 1
228 432 -1 1
224 432 -1 1
208 432 -1 1
230 431 -1 1
208 431 -1 1
229 431 -1 1
147 430 -1 1
206 430 -1 1
146 430 -1 1
206 429 -1 1
303 426 -1 1
303 425 -1 1
462 424 -1 1
461 424 -1 1
222 423 -1 1
131 423 -1 1
221 423 -1 1
130 423 -1 1
190 420 -1 1
189 420 -1 1
294 419 -1 1
294 418 -1 1
165 417 -1 1
164 417 -1 1
290 416 -1 1
240 416 -1 1
290 415 -1 1
240 415 -1 1
314 414 -1 1
281 410 -1 1
281 409 -1 1
142 409 -1 1
367 408 -1 1
105 405 -1 1
399 405 -1 1
104 405 -1 1
162 404 -1 1
161 404 -1 1
135 403 -1 1
377 402 -1 1
135 402 -1 1
389 400 -1 1
268 400 -1 1
179 400 -1 1
389 399 -1 1
268 399 -1 1
179 399 -1 1
388 399 -1 1
96 399 -1 1
294 397 -1 1
265 397 -1 1
176 397 -1 1
293 396 -1 1
265 396 -1 1
176 396 -1 1
240 395 -1 1
304 394 -1 1
173 394 -1 1
303 393 -1 1
173 393 -1 1
337 390 -1 1
337 389 -1 1
268 388 -1 1
268 387 -1 1
122 387 -1 1
122 386 -1 1
366 383 -1 1
286 378 -1 1
270 378 -1 1
255 378 -1 1
194 378 -1 1
269 377 -1 1
254 377 -1 1
193 377 -1 1
99 376 -1 1
98 376 -1 1
281 375 -1 1
265 375 -1 1
190 375 -1 1
281 374 -1 1
265 374 -1 1
189 374 -1 1
159 373 -1 1
159 372 -1 1
261 372 -1 1
260 371 -1 1
311 370 -1 1
310 370 -1 1
124 368 -1 1
131 363 -1 1
237 363 -1 1
130 363 -1 1
330 362 -1 1
237 362 -1 1
236 362 -1 1
312 362 -1 1
173 362 -1 1
173 361 -1 1
231 359 -1 1
218 359 -1 1
231 358 -1 1
218 358 -1 1
399 357 -1 1
400 357 -1 1
215 356 -1 1
167 356 -1 1
214 355 -1 1
166 355 -1 1
211 353 -1 1
210 352 -1 1
97 352 -1 1
393 351 -1 1
394 351 -1 1
243 349 -1 1
364 347 -1 1
84 345 -1 1
154 344 -1 1
346 343 -1 1
301 342 -1 1
399 341 -1 1
156 335 -1 1
318 329 -1 1
374 326 -1 1
348 322 -1 1
332 319 -1 1
322 313 -1 1
194 313 -1 1
193 313 -1 1
423 312 -1 1
425 309 -1 1
140 307 -1 1
341 305 -1 1
154 304 -1 1
332 303 -1 1
297 300 -1 1
254 299 -1 1
323 298 -1 1
253 298 -1 1
322 298 -1 1
354 296 -1 1
250 296 -1 1
249 295 -1 1
418 293 -1 1
340 291 -1 1
324 290 -1 1
321 289 -1 1
322 289 -1 1
455 288 -1 1
454 288 -1 1
322 288 -1 1
160 288 -1 1
159 288 -1 1
358 287 -1 1
159 287 -1 1
357 287 -1 1
321 287 -1 1
292 286 -1 1
293 285 -1 1
355 284 -1 1
296 284 -1 1
354 284 -1 1
295 284 -1 1
230 275 -1 1
258 273 -1 1
257 273 -1 1
149 270 -1 1
237 269 -1 1
277 269 -1 1
359 268 -1 1
250 265 -1 1
250 264 -1 1
414 264 -1 1
285 264 -1 1
257 263 -1 1
395 262 -1 1
394 262 -1 1
256 262 -1 1
224 260 -1 1
290 259 -1 1
407 255 -1 1
407 254 -1 1
404 252 -1 1
361 252 -1 1
404 251 -1 1
360 251 -1 1
460 246 -1 1
311 245 -1 1
392 242 -1 1
391 241 -1 1
167 240 -1 1
168 240 -1 1
335 239 -1 1
335 238 -1 1
366 237 -1 1
381 236 -1 1
329 236 -1 1
305 236 -1 1
381 235 -1 1
329 235 -1 1
304 235 -1 1
410 233 -1 1
409 232 -1 1
234 231 -1 1
233 231 -1 1
234 230 -1 1
96 228 -1 1
415 227 -1 1
216 225 -1 1
217 225 -1 1
437 218 -1 1
168 218 -1 1
198 217 -1 1
399 216 -1 1
203 215 -1 1
202 214 -1 1
243 214 -1 1
203 214 -1 1
243 213 -1 1
142 213 -1 1
98 207 -1 1
97 207 -1 1
97 206 -1 1
315 206 -1 1
314 206 -1 1
315 205 -1 1
296 204 -1 1
316 203 -1 1
317 202 -1 1
422 201 -1 1
421 200 -1 1
270 200 -1 1
253 199 -1 1
417 198 -1 1
417 197 -1 1
411 195 -1 1
411 194 -1 1
322 189 -1 1
449 188 -1 1
431 188 -1 1
430 187 -1 1
247 185 -1 1
224 185 -1 1
448 184 -1 1
169 182 -1 1
115 181 -1 1
116 180 -1 1
468 177 -1 1
55 176 -1 1
174 175 -1 1
56 175 -1 1
175 174 -1 1
140 174 -1 1
141 174 -1 1
382 166 -1 1
116 165 -1 1
272 164 -1 1
267 164 -1 1
51 163 -1 1
437 163 -1 1
436 162 -1 1
236 158 -1 1
239 157 -1 1
234 157 -1 1
92 156 -1 1
283 155 -1 1
416 154 -1 1
415 153 -1 1
440 150 -1 1
468 150 -1 1
469 149 -1 1
468 149 -1 1
50 149 -1 1
423 148 -1 1
193 148 -1 1
386 141 -1 1
385 140 -1 1
443 140 -1 1
386 140 -1 1
51 140 -1 1
442 139 -1 1
443 139 -1 1
95 136 -1 1
73 131 -1 1
74 131 -1 1
379 127 -1 1
437 125 -1 1
200 125 -1 1
174 125 -1 1
131 125 -1 1
200 124 -1 1
174 124 -1 1
131 124 -1 1
130 124 -1 1
109 123 -1 1
98 122 -1 1
83 122 -1 1
99 121 -1 1
84 121 -1 1
56 121 -1 1
277 117 -1 1
392 117 -1 1
392 116 -1 1
447 116 -1 1
107 115 -1 1
61 115 -1 1
107 114 -1 1
62 114 -1 1
183 110 -1 1
183 109 -1 1
436 108 -1 1
54 108 -1 1
319 107 -1 1
74 103 -1 1
74 102 -1 1
92 100 -1 1
77 100 -1 1
93 99 -1 1
78 99 -1 1
186 99 -1 1
396 97 -1 1
152 97 -1 1
111 97 -1 1
96 97 -1 1
396 96 -1 1
152 96 -1 1
112 96 -1 1
97 96 -1 1
337 95 -1 1
445 94 -1 1
223 94 -1 1
446 93 -1 1
223 93 -1 1
88 91 -1 1
89 90 -1 1
303 90 -1 1
108 87 -1 1
62 87 -1 1
109 86 -1 1
464 84 -1 1
268 84 -1 1
82 84 -1 1
52 84 -1 1
269 83 -1 1
83 83 -1 1
130 83 -1 1
129 83 -1 1
129 82 -1 1
130 78 -1 1
259 78 -1 1
240 78 -1 1
154 78 -1 1
91 78 -1 1
259 77 -1 1
240 77 -1 1
154 77 -1 1
91 77 -1 1
123 75 -1 1
108 75 -1 1
123 74 -1 1
109 74 -1 1
458 72 -1 1
162 72 -1 1
163 71 -1 1
102 68 -1 1
103 67 -1 1
269 65 -1 1
246 65 -1 1
245 65 -1 1
123 65 -1 1
106 65 -1 1
270 64 -1 1
123 64 -1 1
107 64 -1 1
110 62 -1 1
210 61 -1 1
111 61 -1 1
445 59 -1 1
184 59 -1 1
114 59 -1 1
447 58 -1 1
184 58 -1 1
115 58 -1 1
451 58 -1 1
450 57 -1 1
451 57 -1 1
369 56 -1 1
370 55 -1 1
371 55 -1 1
175 55 -1 1
452 54 -1 1
452 53 -1 1
429 52 -1 1
430 51 -1 1
429 51 -1 1
359 51 -1 1
413 48 -1 1
