507 512 512
345 473 -1 1
326 473 -1 1
346 472 -1 1
327 472 -1 1
369 470 -1 1
369 469 -1 1
338 467 -1 1
339 466 -1 1
393 465 -1 1
351 460 -1 1
351 459 -1 1
392 457 -1 1
338 457 -1 1
392 456 -1 1
339 456 -1 1
417 455 -1 1
380 454 -1 1
362 454 -1 1
344 454 -1 1
380 453 -1 1
363 453 -1 1
344 453 -1 1
219 453 -1 1
417 451 -1 1
400 451 -1 1
385 451 -1 1
385 450 -1 1
316 448 -1 1
317 447 -1 1
92 444 -1 1
92 443 -1 1
142 442 -1 1
143 442 -1 1
128 441 -1 1
114 440 -1 1
114 439 -1 1
370 439 -1 1
369 439 -1 1
142 439 -1 1
370 438 -1 1
319 438 -1 1
319 437 -1 1
140 437 -1 1
396 436 -1 1
149 436 -1 1
357 435 -1 1
342 435 -1 1
357 434 -1 1
342 434 -1 1
362 432 -1 1
347 432 -1 1
191 432 -1 1
362 431 -1 1
347 431 -1 1
192 431 -1 1
191 431 -1 1
380 429 -1 1
351 429 -1 1
187 429 -1 1
380 428 -1 1
351 428 -1 1
323 428 -1 1
385 426 -1 1
417 425 -1 1
385 425 -1 1
144 422 -1 1
120 422 -1 1
143 421 -1 1
120 421 -1 1
380 419 -1 1
364 419 -1 1
380 418 -1 1
365 418 -1 1
407 413 -1 1
357 413 -1 1
407 412 -1 1
357 412 -1 1
200 407 -1 1
345 404 -1 1
179 403 -1 1
180 403 -1 1
129 400 -1 1
129 399 -1 1
383 397 -1 1
215 397 -1 1
384 396 -1 1
215 396 -1 1
387 395 -1 1
386 395 -1 1
387 394 -1 1
331 394 -1 1
207 394 -1 1
331 393 -1 1
206 393 -1 1
110 393 -1 1
377 381 -1 1
377 380 -1 1
285 379 -1 1
141 377 -1 1
190 375 -1 1
189 374 -1 1
134 374 -1 1
354 372 -1 1
353 372 -1 1
353 371 -1 1
139 371 -1 1
139 370 -1 1
317 367 -1 1
385 366 -1 1
385 365 -1 1
252 364 -1 1
443 359 -1 1
380 359 -1 1
341 359 -1 1
159 359 -1 1
443 358 -1 1
381 358 -1 1
342 358 -1 1
158 358 -1 1
190 358 -1 1
110 358 -1 1
105 356 -1 1
447 356 -1 1
384 356 -1 1
345 356 -1 1
270 356 -1 1
447 355 -1 1
384 355 -1 1
346 355 -1 1
460 354 -1 1
402 353 -1 1
463 352 -1 1
402 352 -1 1
173 352 -1 1
173 351 -1 1
63 351 -1 1
439 350 -1 1
440 349 -1 1
456 348 -1 1
58 348 -1 1
367 347 -1 1
342 347 -1 1
368 346 -1 1
343 346 -1 1
78 342 -1 1
132 341 -1 1
363 340 -1 1
338 340 -1 1
271 340 -1 1
226 340 -1 1
363 339 -1 1
338 339 -1 1
271 339 -1 1
185 339 -1 1
182 339 -1 1
185 338 -1 1
179 337 -1 1
379 337 -1 1
342 337 -1 1
313 337 -1 1
205 337 -1 1
380 336 -1 1
342 336 -1 1
313 336 -1 1
383 334 -1 1
384 333 -1 1
172 332 -1 1
171 331 -1 1
436 331 -1 1
323 331 -1 1
436 330 -1 1
323 330 -1 1
169 329 -1 1
168 328 -1 1
328 328 -1 1
313 328 -1 1
328 327 -1 1
313 327 -1 1
408 325 -1 1
446 324 -1 1
430 324 -1 1
447 323 -1 1
431 323 -1 1
450 321 -1 1
338 321 -1 1
451 320 -1 1
338 320 -1 1
116 320 -1 1
389 318 -1 1
354 318 -1 1
184 318 -1 1
390 317 -1 1
354 317 -1 1
132 317 -1 1
458 315 -1 1
393 315 -1 1
459 314 -1 1
394 314 -1 1
425 314 -1 1
425 313 -1 1
424 313 -1 1
425 312 -1 1
396 312 -1 1
397 311 -1 1
208 307 -1 1
135 307 -1 1
418 305 -1 1
419 304 -1 1
442 302 -1 1
443 301 -1 1
206 301 -1 1
206 300 -1 1
44 300 -1 1
364 299 -1 1
364 298 -1 1
434 298 -1 1
435 297 -1 1
299 296 -1 1
226 296 -1 1
390 295 -1 1
299 295 -1 1
225 295 -1 1
355 295 -1 1
356 294 -1 1
358 293 -1 1
357 293 -1 1
293 290 -1 1
294 289 -1 1
307 289 -1 1
307 288 -1 1
254 288 -1 1
253 288 -1 1
253 287 -1 1
195 287 -1 1
344 286 -1 1
382 283 -1 1
382 282 -1 1
428 280 -1 1
398 280 -1 1
429 279 -1 1
398 279 -1 1
265 277 -1 1
458 277 -1 1
443 277 -1 1
284 277 -1 1
459 276 -1 1
443 276 -1 1
284 276 -1 1
181 274 -1 1
228 273 -1 1
227 273 -1 1
467 271 -1 1
409 271 -1 1
396 271 -1 1
383 271 -1 1
467 270 -1 1
410 270 -1 1
396 270 -1 1
384 270 -1 1
386 268 -1 1
387 267 -1 1
56 267 -1 1
285 265 -1 1
275 264 -1 1
275 263 -1 1
288 262 -1 1
467 261 -1 1
408 261 -1 1
467 260 -1 1
409 260 -1 1
301 260 -1 1
302 260 -1 1
155 260 -1 1
155 259 -1 1
154 259 -1 1
153 258 -1 1
258 257 -1 1
258 256 -1 1
459 255 -1 1
460 254 -1 1
285 254 -1 1
286 253 -1 1
185 253 -1 1
463 252 -1 1
430 252 -1 1
464 251 -1 1
431 251 -1 1
269 251 -1 1
378 251 -1 1
270 251 -1 1
202 251 -1 1
378 250 -1 1
308 250 -1 1
309 250 -1 1
202 250 -1 1
408 248 -1 1
272 248 -1 1
409 247 -1 1
273 247 -1 1
382 246 -1 1
443 242 -1 1
402 242 -1 1
444 241 -1 1
403 241 -1 1
374 241 -1 1
375 240 -1 1
465 239 -1 1
446 239 -1 1
430 239 -1 1
405 239 -1 1
466 238 -1 1
447 238 -1 1
431 238 -1 1
406 238 -1 1
272 237 -1 1
470 236 -1 1
434 236 -1 1
471 235 -1 1
435 235 -1 1
66 234 -1 1
413 233 -1 1
66 233 -1 1
413 232 -1 1
268 230 -1 1
159 230 -1 1
348 229 -1 1
158 229 -1 1
157 228 -1 1
292 226 -1 1
305 225 -1 1
423 225 -1 1
291 224 -1 1
377 223 -1 1
377 222 -1 1
291 222 -1 1
291 221 -1 1
290 221 -1 1
266 220 -1 1
368 220 -1 1
369 219 -1 1
368 219 -1 1
308 217 -1 1
463 217 -1 1
442 217 -1 1
464 216 -1 1
443 216 -1 1
447 214 -1 1
447 213 -1 1
123 211 -1 1
212 210 -1 1
288 208 -1 1
339 208 -1 1
340 207 -1 1
339 207 -1 1
396 204 -1 1
202 204 -1 1
397 203 -1 1
204 203 -1 1
253 202 -1 1
204 202 -1 1
399 201 -1 1
273 201 -1 1
400 200 -1 1
273 200 -1 1
401 199 -1 1
323 199 -1 1
402 198 -1 1
401 198 -1 1
276 197 -1 1
277 196 -1 1
401 193 -1 1
402 193 -1 1
303 193 -1 1
331 191 -1 1
215 191 -1 1
216 190 -1 1
215 190 -1 1
315 189 -1 1
254 187 -1 1
255 187 -1 1
448 182 -1 1
291 182 -1 1
449 181 -1 1
292 181 -1 1
201 181 -1 1
357 180 -1 1
238 180 -1 1
239 180 -1 1
320 179 -1 1
307 178 -1 1
100 178 -1 1
442 176 -1 1
442 175 -1 1
241 175 -1 1
336 174 -1 1
242 174 -1 1
232 174 -1 1
233 174 -1 1
425 173 -1 1
121 170 -1 1
453 170 -1 1
452 170 -1 1
306 170 -1 1
452 169 -1 1
306 169 -1 1
401 169 -1 1
313 165 -1 1
248 165 -1 1
249 165 -1 1
364 164 -1 1
421 162 -1 1
420 162 -1 1
285 157 -1 1
421 150 -1 1
420 150 -1 1
111 146 -1 1
59 146 -1 1
255 145 -1 1
395 144 -1 1
358 144 -1 1
395 143 -1 1
357 143 -1 1
430 141 -1 1
329 138 -1 1
297 138 -1 1
329 137 -1 1
298 137 -1 1
338 137 -1 1
251 137 -1 1
252 136 -1 1
383 135 -1 1
303 135 -1 1
383 134 -1 1
303 134 -1 1
465 129 -1 1
364 129 -1 1
398 122 -1 1
263 122 -1 1
398 121 -1 1
264 121 -1 1
394 119 -1 1
362 119 -1 1
393 118 -1 1
361 118 -1 1
190 116 -1 1
189 116 -1 1
189 115 -1 1
150 109 -1 1
242 108 -1 1
165 107 -1 1
244 105 -1 1
213 105 -1 1
245 105 -1 1
214 105 -1 1
366 103 -1 1
257 103 -1 1
365 102 -1 1
324 102 -1 1
258 102 -1 1
293 100 -1 1
260 100 -1 1
261 99 -1 1
336 98 -1 1
143 98 -1 1
142 98 -1 1
143 97 -1 1
219 96 -1 1
200 96 -1 1
220 95 -1 1
201 95 -1 1
268 94 -1 1
268 93 -1 1
257 92 -1 1
69 90 -1 1
69 89 -1 1
437 87 -1 1
436 87 -1 1
370 78 -1 1
370 77 -1 1
219 71 -1 1
179 71 -1 1
251 70 -1 1
209 69 -1 1
403 68 -1 1
402 68 -1 1
86 67 -1 1
85 67 -1 1
321 65 -1 1
78 65 -1 1
212 58 -1 1
213 58 -1 1
102 57 -1 1
185 55 -1 1
219 54 -1 1
223 53 -1 1
160 53 -1 1
281 53 -1 1
281 52 -1 1
173 52 -1 1
141 52 -1 1
141 51 -1 1
88 51 -1 1
87 51 -1 1
280 50 -1 1
279 50 -1 1
150 43 -1 1
129 42 -1 1
