339 512 512
164 472 -1 1
266 471 -1 1
163 471 -1 1
351 470 -1 1
352 469 -1 1
315 464 -1 1
151 464 -1 1
151 463 -1 1
150 463 -1 1
316 462 -1 1
316 461 -1 1
406 455 -1 1
407 454 -1 1
310 454 -1 1
275 454 -1 1
310 453 -1 1
275 453 -1 1
235 453 -1 1
252 451 -1 1
253 450 -1 1
404 446 -1 1
111 439 -1 1
206 438 -1 1
207 438 -1 1
325 432 -1 1
325 431 -1 1
116 431 -1 1
388 422 -1 1
389 422 -1 1
329 421 -1 1
328 421 -1 1
100 420 -1 1
373 419 -1 1
374 418 -1 1
361 416 -1 1
361 415 -1 1
385 413 -1 1
385 412 -1 1
59 410 -1 1
57 410 -1 1
375 405 -1 1
376 405 -1 1
268 397 -1 1
268 396 -1 1
152 396 -1 1
348 390 -1 1
355 390 -1 1
349 390 -1 1
356 389 -1 1
355 389 -1 1
338 381 -1 1
338 380 -1 1
187 379 -1 1
127 379 -1 1
342 378 -1 1
343 377 -1 1
320 375 -1 1
320 374 -1 1
142 374 -1 1
364 362 -1 1
351 362 -1 1
364 361 -1 1
351 361 -1 1
222 361 -1 1
355 359 -1 1
342 359 -1 1
329 359 -1 1
355 358 -1 1
342 358 -1 1
329 358 -1 1
305 358 -1 1
306 358 -1 1
388 356 -1 1
358 356 -1 1
332 356 -1 1
359 355 -1 1
333 355 -1 1
361 353 -1 1
362 352 -1 1
336 352 -1 1
337 352 -1 1
337 351 -1 1
214 345 -1 1
62 342 -1 1
402 340 -1 1
403 339 -1 1
374 339 -1 1
375 339 -1 1
326 339 -1 1
325 339 -1 1
313 339 -1 1
306 336 -1 1
396 335 -1 1
93 335 -1 1
263 332 -1 1
399 330 -1 1
400 330 -1 1
371 330 -1 1
409 329 -1 1
372 329 -1 1
410 329 -1 1
393 326 -1 1
394 326 -1 1
374 326 -1 1
375 325 -1 1
237 325 -1 1
463 322 -1 1
325 321 -1 1
460 321 -1 1
377 321 -1 1
275 321 -1 1
396 320 -1 1
378 320 -1 1
276 320 -1 1
397 320 -1 1
95 319 -1 1
94 319 -1 1
288 315 -1 1
288 314 -1 1
371 314 -1 1
313 314 -1 1
409 313 -1 1
372 313 -1 1
314 313 -1 1
410 313 -1 1
316 311 -1 1
317 310 -1 1
239 310 -1 1
214 309 -1 1
310 308 -1 1
241 308 -1 1
374 307 -1 1
311 307 -1 1
241 307 -1 1
375 307 -1 1
190 307 -1 1
189 307 -1 1
190 306 -1 1
189 304 -1 1
188 303 -1 1
41 301 -1 1
61 300 -1 1
334 300 -1 1
334 299 -1 1
197 298 -1 1
196 298 -1 1
106 297 -1 1
47 294 -1 1
122 293 -1 1
121 292 -1 1
201 291 -1 1
269 286 -1 1
268 286 -1 1
182 282 -1 1
181 282 -1 1
181 281 -1 1
231 280 -1 1
114 280 -1 1
98 280 -1 1
230 279 -1 1
114 279 -1 1
98 279 -1 1
223 277 -1 1
109 277 -1 1
222 276 -1 1
108 276 -1 1
216 274 -1 1
104 274 -1 1
215 273 -1 1
103 273 -1 1
209 271 -1 1
193 271 -1 1
209 270 -1 1
193 270 -1 1
378 269 -1 1
378 268 -1 1
91 264 -1 1
91 263 -1 1
286 262 -1 1
169 262 -1 1
168 262 -1 1
78 262 -1 1
153 261 -1 1
68 261 -1 1
152 260 -1 1
368 260 -1 1
367 259 -1 1
368 259 -1 1
358 259 -1 1
358 258 -1 1
357 258 -1 1
51 257 -1 1
50 257 -1 1
51 256 -1 1
51 255 -1 1
144 255 -1 1
143 254 -1 1
241 253 -1 1
72 253 -1 1
124 252 -1 1
123 252 -1 1
124 251 -1 1
278 249 -1 1
201 248 -1 1
146 246 -1 1
145 246 -1 1
108 243 -1 1
107 243 -1 1
224 241 -1 1
231 238 -1 1
239 236 -1 1
144 234 -1 1
247 234 -1 1
151 232 -1 1
151 231 -1 1
96 228 -1 1
116 228 -1 1
260 227 -1 1
259 227 -1 1
268 226 -1 1
268 225 -1 1
438 221 -1 1
110 220 -1 1
110 219 -1 1
377 217 -1 1
137 216 -1 1
228 215 -1 1
136 215 -1 1
255 210 -1 1
255 209 -1 1
162 208 -1 1
75 207 -1 1
273 205 -1 1
272 205 -1 1
270 202 -1 1
269 202 -1 1
206 202 -1 1
203 200 -1 1
231 200 -1 1
229 199 -1 1
173 197 -1 1
138 196 -1 1
110 196 -1 1
418 195 -1 1
60 195 -1 1
190 194 -1 1
178 187 -1 1
201 185 -1 1
214 180 -1 1
192 179 -1 1
386 179 -1 1
386 178 -1 1
455 175 -1 1
301 174 -1 1
207 171 -1 1
116 164 -1 1
152 163 -1 1
153 162 -1 1
309 162 -1 1
155 162 -1 1
152 162 -1 1
157 160 -1 1
244 160 -1 1
165 160 -1 1
165 159 -1 1
79 158 -1 1
407 156 -1 1
369 153 -1 1
369 152 -1 1
458 152 -1 1
415 152 -1 1
244 151 -1 1
415 151 -1 1
243 151 -1 1
158 149 -1 1
116 146 -1 1
117 146 -1 1
198 143 -1 1
239 139 -1 1
251 138 -1 1
250 137 -1 1
319 133 -1 1
435 131 -1 1
435 130 -1 1
243 130 -1 1
207 130 -1 1
118 130 -1 1
268 130 -1 1
119 130 -1 1
452 128 -1 1
150 126 -1 1
353 122 -1 1
353 121 -1 1
240 121 -1 1
240 120 -1 1
350 118 -1 1
