458 512 512
289 464 -1 1
290 463 -1 1
289 463 -1 1
184 457 -1 1
319 457 -1 1
185 457 -1 1
319 456 -1 1
324 454 -1 1
186 454 -1 1
324 453 -1 1
363 453 -1 1
363 452 -1 1
188 452 -1 1
345 451 -1 1
328 451 -1 1
346 450 -1 1
328 450 -1 1
350 448 -1 1
191 448 -1 1
350 447 -1 1
192 438 -1 1
192 437 -1 1
221 435 -1 1
175 435 -1 1
144 435 -1 1
221 434 -1 1
176 434 -1 1
145 434 -1 1
322 432 -1 1
186 432 -1 1
322 431 -1 1
186 431 -1 1
95 430 -1 1
326 429 -1 1
326 428 -1 1
416 428 -1 1
416 427 -1 1
191 423 -1 1
235 422 -1 1
430 418 -1 1
108 417 -1 1
109 417 -1 1
421 413 -1 1
371 413 -1 1
311 413 -1 1
149 413 -1 1
421 412 -1 1
371 412 -1 1
312 412 -1 1
311 412 -1 1
100 410 -1 1
376 410 -1 1
376 409 -1 1
102 403 -1 1
258 402 -1 1
209 402 -1 1
392 400 -1 1
163 400 -1 1
392 399 -1 1
442 397 -1 1
395 397 -1 1
342 397 -1 1
324 397 -1 1
442 396 -1 1
395 396 -1 1
343 396 -1 1
325 396 -1 1
399 394 -1 1
347 394 -1 1
255 394 -1 1
399 393 -1 1
348 393 -1 1
335 391 -1 1
336 390 -1 1
356 382 -1 1
355 382 -1 1
357 382 -1 1
357 381 -1 1
351 381 -1 1
258 379 -1 1
102 379 -1 1
446 378 -1 1
147 378 -1 1
447 377 -1 1
146 377 -1 1
368 375 -1 1
368 374 -1 1
383 373 -1 1
178 373 -1 1
177 373 -1 1
159 373 -1 1
158 373 -1 1
159 372 -1 1
372 372 -1 1
372 371 -1 1
150 371 -1 1
455 367 -1 1
275 367 -1 1
456 367 -1 1
155 367 -1 1
458 365 -1 1
458 364 -1 1
404 362 -1 1
132 362 -1 1
132 361 -1 1
450 359 -1 1
437 359 -1 1
323 359 -1 1
451 358 -1 1
438 358 -1 1
324 358 -1 1
255 358 -1 1
255 357 -1 1
110 356 -1 1
68 355 -1 1
150 354 -1 1
68 354 -1 1
149 354 -1 1
316 353 -1 1
317 352 -1 1
136 351 -1 1
338 350 -1 1
321 350 -1 1
339 349 -1 1
321 349 -1 1
389 349 -1 1
390 348 -1 1
367 347 -1 1
188 345 -1 1
189 345 -1 1
424 344 -1 1
176 343 -1 1
176 342 -1 1
427 341 -1 1
351 340 -1 1
173 340 -1 1
352 339 -1 1
173 339 -1 1
420 338 -1 1
135 337 -1 1
453 337 -1 1
170 337 -1 1
134 337 -1 1
454 336 -1 1
170 336 -1 1
380 335 -1 1
358 334 -1 1
345 334 -1 1
331 334 -1 1
315 334 -1 1
358 333 -1 1
346 333 -1 1
331 333 -1 1
315 333 -1 1
383 332 -1 1
320 331 -1 1
320 330 -1 1
232 329 -1 1
175 329 -1 1
459 327 -1 1
460 326 -1 1
196 325 -1 1
389 325 -1 1
197 325 -1 1
41 323 -1 1
40 322 -1 1
41 322 -1 1
347 321 -1 1
347 320 -1 1
429 320 -1 1
289 319 -1 1
298 315 -1 1
298 314 -1 1
434 311 -1 1
435 310 -1 1
309 307 -1 1
335 303 -1 1
198 301 -1 1
190 300 -1 1
115 300 -1 1
78 299 -1 1
78 298 -1 1
431 298 -1 1
432 297 -1 1
248 296 -1 1
284 295 -1 1
282 294 -1 1
291 293 -1 1
278 293 -1 1
292 292 -1 1
393 292 -1 1
327 292 -1 1
222 292 -1 1
394 291 -1 1
175 290 -1 1
321 289 -1 1
216 282 -1 1
225 282 -1 1
231 281 -1 1
282 280 -1 1
243 280 -1 1
283 279 -1 1
244 279 -1 1
210 278 -1 1
287 277 -1 1
287 276 -1 1
119 275 -1 1
194 273 -1 1
195 272 -1 1
361 267 -1 1
70 267 -1 1
71 267 -1 1
334 266 -1 1
272 266 -1 1
291 264 -1 1
200 263 -1 1
201 262 -1 1
46 261 -1 1
46 260 -1 1
465 259 -1 1
281 259 -1 1
465 258 -1 1
281 258 -1 1
287 257 -1 1
206 255 -1 1
207 254 -1 1
162 251 -1 1
163 250 -1 1
153 248 -1 1
154 247 -1 1
313 245 -1 1
216 245 -1 1
217 244 -1 1
179 243 -1 1
235 242 -1 1
146 242 -1 1
236 241 -1 1
147 241 -1 1
270 241 -1 1
418 239 -1 1
200 237 -1 1
307 235 -1 1
306 234 -1 1
232 233 -1 1
232 232 -1 1
153 232 -1 1
128 232 -1 1
154 231 -1 1
381 230 -1 1
219 230 -1 1
196 230 -1 1
220 229 -1 1
199 227 -1 1
349 225 -1 1
308 224 -1 1
118 224 -1 1
307 224 -1 1
202 224 -1 1
119 224 -1 1
205 221 -1 1
173 220 -1 1
174 219 -1 1
187 219 -1 1
284 218 -1 1
141 218 -1 1
140 218 -1 1
141 217 -1 1
311 217 -1 1
217 217 -1 1
311 216 -1 1
383 210 -1 1
171 210 -1 1
172 209 -1 1
174 207 -1 1
175 206 -1 1
384 205 -1 1
315 205 -1 1
