422 512 512
296 473 -1 1
149 464 -1 1
403 458 -1 1
403 457 -1 1
402 457 -1 1
408 454 -1 1
409 453 -1 1
174 444 -1 1
257 442 -1 1
143 436 -1 1
144 435 -1 1
143 435 -1 1
365 435 -1 1
82 435 -1 1
82 434 -1 1
455 431 -1 1
455 430 -1 1
88 424 -1 1
462 424 -1 1
121 420 -1 1
147 419 -1 1
473 413 -1 1
263 412 -1 1
104 412 -1 1
358 410 -1 1
359 410 -1 1
422 409 -1 1
421 409 -1 1
422 408 -1 1
470 403 -1 1
61 398 -1 1
421 397 -1 1
422 396 -1 1
427 394 -1 1
428 393 -1 1
149 393 -1 1
149 392 -1 1
164 392 -1 1
163 391 -1 1
162 390 -1 1
191 388 -1 1
382 388 -1 1
382 387 -1 1
101 385 -1 1
149 381 -1 1
148 380 -1 1
300 379 -1 1
299 379 -1 1
299 378 -1 1
402 375 -1 1
167 375 -1 1
84 375 -1 1
402 374 -1 1
167 374 -1 1
84 374 -1 1
280 374 -1 1
237 370 -1 1
435 368 -1 1
120 368 -1 1
119 368 -1 1
120 367 -1 1
326 364 -1 1
86 364 -1 1
86 363 -1 1
440 362 -1 1
440 361 -1 1
444 359 -1 1
149 359 -1 1
445 358 -1 1
149 358 -1 1
368 357 -1 1
367 356 -1 1
363 355 -1 1
364 355 -1 1
207 355 -1 1
377 353 -1 1
378 352 -1 1
142 352 -1 1
141 351 -1 1
428 347 -1 1
372 347 -1 1
428 346 -1 1
373 346 -1 1
68 342 -1 1
421 340 -1 1
186 340 -1 1
80 340 -1 1
422 339 -1 1
185 339 -1 1
80 339 -1 1
77 339 -1 1
76 338 -1 1
446 334 -1 1
258 334 -1 1
44 334 -1 1
447 333 -1 1
257 333 -1 1
45 333 -1 1
415 333 -1 1
46 332 -1 1
47 332 -1 1
63 331 -1 1
47 330 -1 1
284 329 -1 1
47 329 -1 1
439 328 -1 1
284 328 -1 1
283 328 -1 1
409 327 -1 1
410 326 -1 1
247 325 -1 1
69 325 -1 1
68 324 -1 1
42 324 -1 1
69 324 -1 1
145 323 -1 1
146 323 -1 1
61 322 -1 1
388 320 -1 1
387 320 -1 1
285 318 -1 1
285 317 -1 1
437 317 -1 1
438 316 -1 1
459 316 -1 1
467 314 -1 1
113 314 -1 1
44 314 -1 1
71 313 -1 1
143 312 -1 1
337 312 -1 1
264 312 -1 1
337 311 -1 1
263 311 -1 1
324 309 -1 1
241 309 -1 1
54 307 -1 1
42 305 -1 1
43 304 -1 1
145 303 -1 1
470 302 -1 1
95 301 -1 1
95 300 -1 1
461 296 -1 1
460 295 -1 1
113 295 -1 1
186 294 -1 1
326 292 -1 1
136 292 -1 1
317 291 -1 1
318 291 -1 1
359 290 -1 1
55 289 -1 1
56 288 -1 1
408 288 -1 1
139 288 -1 1
138 287 -1 1
139 287 -1 1
464 286 -1 1
463 285 -1 1
461 283 -1 1
129 283 -1 1
460 282 -1 1
406 281 -1 1
458 280 -1 1
457 279 -1 1
61 278 -1 1
62 278 -1 1
211 277 -1 1
210 276 -1 1
306 276 -1 1
297 276 -1 1
429 275 -1 1
331 274 -1 1
335 273 -1 1
335 272 -1 1
334 272 -1 1
333 272 -1 1
345 272 -1 1
446 270 -1 1
445 270 -1 1
445 269 -1 1
366 268 -1 1
304 266 -1 1
398 265 -1 1
397 265 -1 1
397 264 -1 1
282 264 -1 1
84 264 -1 1
428 263 -1 1
97 262 -1 1
438 261 -1 1
183 261 -1 1
438 260 -1 1
183 260 -1 1
184 259 -1 1
435 258 -1 1
435 257 -1 1
186 257 -1 1
284 256 -1 1
249 255 -1 1
249 254 -1 1
467 252 -1 1
