287 512 512
359 473 -1 1
359 472 -1 1
339 471 -1 1
116 469 -1 1
376 469 -1 1
308 468 -1 1
178 465 -1 1
179 465 -1 1
371 464 -1 1
390 464 -1 1
253 461 -1 1
412 460 -1 1
413 459 -1 1
357 459 -1 1
278 459 -1 1
358 458 -1 1
357 458 -1 1
277 458 -1 1
273 456 -1 1
272 456 -1 1
403 455 -1 1
324 455 -1 1
436 454 -1 1
366 454 -1 1
366 453 -1 1
210 448 -1 1
209 448 -1 1
209 447 -1 1
221 446 -1 1
222 446 -1 1
50 445 -1 1
48 443 -1 1
46 442 -1 1
46 441 -1 1
439 441 -1 1
439 440 -1 1
424 438 -1 1
316 435 -1 1
389 434 -1 1
385 434 -1 1
384 434 -1 1
384 433 -1 1
152 433 -1 1
43 433 -1 1
444 425 -1 1
429 424 -1 1
415 424 -1 1
379 421 -1 1
427 415 -1 1
49 415 -1 1
204 413 -1 1
204 412 -1 1
86 412 -1 1
382 410 -1 1
470 409 -1 1
371 409 -1 1
470 408 -1 1
371 408 -1 1
119 404 -1 1
156 402 -1 1
455 399 -1 1
292 399 -1 1
291 399 -1 1
291 398 -1 1
63 397 -1 1
64 396 -1 1
201 395 -1 1
95 395 -1 1
48 394 -1 1
49 393 -1 1
125 387 -1 1
124 387 -1 1
91 387 -1 1
90 387 -1 1
90 386 -1 1
287 383 -1 1
132 381 -1 1
131 380 -1 1
129 378 -1 1
112 377 -1 1
111 376 -1 1
331 375 -1 1
332 374 -1 1
187 374 -1 1
261 373 -1 1
146 370 -1 1
85 370 -1 1
255 370 -1 1
197 370 -1 1
322 369 -1 1
165 369 -1 1
239 367 -1 1
167 367 -1 1
368 366 -1 1
169 366 -1 1
168 366 -1 1
168 365 -1 1
290 362 -1 1
72 362 -1 1
245 361 -1 1
306 361 -1 1
400 360 -1 1
110 360 -1 1
118 358 -1 1
170 357 -1 1
181 355 -1 1
285 354 -1 1
127 353 -1 1
92 353 -1 1
188 351 -1 1
198 350 -1 1
210 348 -1 1
322 348 -1 1
247 348 -1 1
74 347 -1 1
334 345 -1 1
299 342 -1 1
384 341 -1 1
299 341 -1 1
120 341 -1 1
404 339 -1 1
324 339 -1 1
130 339 -1 1
93 338 -1 1
142 337 -1 1
158 334 -1 1
76 333 -1 1
157 333 -1 1
266 332 -1 1
175 329 -1 1
152 327 -1 1
251 326 -1 1
162 326 -1 1
99 325 -1 1
70 323 -1 1
70 322 -1 1
256 321 -1 1
178 320 -1 1
306 320 -1 1
108 319 -1 1
109 319 -1 1
187 318 -1 1
186 318 -1 1
92 318 -1 1
224 316 -1 1
223 316 -1 1
91 312 -1 1
366 312 -1 1
92 312 -1 1
70 310 -1 1
148 307 -1 1
225 306 -1 1
115 305 -1 1
212 304 -1 1
328 304 -1 1
211 304 -1 1
123 304 -1 1
77 303 -1 1
130 302 -1 1
209 301 -1 1
208 301 -1 1
319 299 -1 1
174 299 -1 1
319 298 -1 1
396 298 -1 1
105 298 -1 1
102 298 -1 1
101 298 -1 1
396 297 -1 1
101 297 -1 1
165 296 -1 1
156 296 -1 1
147 295 -1 1
93 295 -1 1
183 293 -1 1
114 292 -1 1
199 289 -1 1
120 286 -1 1
93 284 -1 1
204 283 -1 1
93 281 -1 1
185 280 -1 1
320 277 -1 1
292 277 -1 1
320 276 -1 1
292 276 -1 1
392 273 -1 1
115 272 -1 1
82 271 -1 1
146 268 -1 1
353 267 -1 1
237 262 -1 1
236 262 -1 1
123 262 -1 1
393 261 -1 1
87 256 -1 1
331 251 -1 1
331 250 -1 1
328 248 -1 1
328 247 -1 1
325 245 -1 1
325 244 -1 1
148 244 -1 1
307 240 -1 1
306 240 -1 1
332 237 -1 1
239 237 -1 1
331 237 -1 1
238 237 -1 1
311 232 -1 1
310 231 -1 1
462 229 -1 1
308 229 -1 1
462 228 -1 1
307 228 -1 1
461 228 -1 1
471 227 -1 1
457 223 -1 1
456 223 -1 1
226 222 -1 1
209 222 -1 1
208 222 -1 1
208 221 -1 1
448 216 -1 1
449 215 -1 1
121 215 -1 1
448 215 -1 1
122 215 -1 1
448 214 -1 1
447 214 -1 1
75 212 -1 1
75 211 -1 1
319 205 -1 1
318 205 -1 1
291 202 -1 1
290 202 -1 1
265 201 -1 1
114 200 -1 1
288 199 -1 1
115 199 -1 1
287 199 -1 1
212 199 -1 1
117 197 -1 1
118 197 -1 1
285 196 -1 1
284 196 -1 1
152 195 -1 1
65 195 -1 1
152 194 -1 1
58 193 -1 1
98 185 -1 1
204 184 -1 1
99 184 -1 1
69 180 -1 1
51 179 -1 1
40 177 -1 1
185 174 -1 1
184 174 -1 1
303 173 -1 1
293 173 -1 1
185 173 -1 1
44 172 -1 1
149 165 -1 1
109 165 -1 1
166 161 -1 1
249 161 -1 1
283 160 -1 1
282 159 -1 1
123 159 -1 1
106 159 -1 1
151 158 -1 1
109 158 -1 1
266 155 -1 1
265 155 -1 1
271 150 -1 1
102 150 -1 1
271 149 -1 1
111 149 -1 1
274 141 -1 1
237 125 -1 1
236 124 -1 1
178 123 -1 1
232 122 -1 1
231 121 -1 1
195 121 -1 1
226 119 -1 1
225 118 -1 1
