344 512 512
174 457 -1 1
231 456 -1 1
256 456 -1 1
232 456 -1 1
237 453 -1 1
302 450 -1 1
289 450 -1 1
290 450 -1 1
243 450 -1 1
243 449 -1 1
328 443 -1 1
329 442 -1 1
328 442 -1 1
183 442 -1 1
223 442 -1 1
136 441 -1 1
395 440 -1 1
331 440 -1 1
332 440 -1 1
255 439 -1 1
254 439 -1 1
194 438 -1 1
414 438 -1 1
335 437 -1 1
336 437 -1 1
340 434 -1 1
324 434 -1 1
258 434 -1 1
341 434 -1 1
325 434 -1 1
251 433 -1 1
301 430 -1 1
109 429 -1 1
109 428 -1 1
108 428 -1 1
359 425 -1 1
187 424 -1 1
188 423 -1 1
194 422 -1 1
232 418 -1 1
233 417 -1 1
232 417 -1 1
234 403 -1 1
272 401 -1 1
353 400 -1 1
353 399 -1 1
352 399 -1 1
335 395 -1 1
324 393 -1 1
200 393 -1 1
325 393 -1 1
201 393 -1 1
309 391 -1 1
208 391 -1 1
229 390 -1 1
298 390 -1 1
230 390 -1 1
272 385 -1 1
306 384 -1 1
321 379 -1 1
354 377 -1 1
355 377 -1 1
158 377 -1 1
204 376 -1 1
237 375 -1 1
236 375 -1 1
218 374 -1 1
400 374 -1 1
399 374 -1 1
219 374 -1 1
399 373 -1 1
335 371 -1 1
260 371 -1 1
260 370 -1 1
300 370 -1 1
261 370 -1 1
228 368 -1 1
361 367 -1 1
311 367 -1 1
311 366 -1 1
344 365 -1 1
295 364 -1 1
295 363 -1 1
396 362 -1 1
208 361 -1 1
115 359 -1 1
164 357 -1 1
365 357 -1 1
138 355 -1 1
137 355 -1 1
372 354 -1 1
251 351 -1 1
251 350 -1 1
385 349 -1 1
184 342 -1 1
101 342 -1 1
410 339 -1 1
206 339 -1 1
407 336 -1 1
406 336 -1 1
136 336 -1 1
135 336 -1 1
136 335 -1 1
100 334 -1 1
404 333 -1 1
403 333 -1 1
273 332 -1 1
143 332 -1 1
216 329 -1 1
96 329 -1 1
96 328 -1 1
367 326 -1 1
345 326 -1 1
317 326 -1 1
130 326 -1 1
370 325 -1 1
369 325 -1 1
368 325 -1 1
367 325 -1 1
397 323 -1 1
396 323 -1 1
394 319 -1 1
393 319 -1 1
132 316 -1 1
96 316 -1 1
96 315 -1 1
391 314 -1 1
390 314 -1 1
109 313 -1 1
109 312 -1 1
125 309 -1 1
203 307 -1 1
257 306 -1 1
144 306 -1 1
183 304 -1 1
157 303 -1 1
354 300 -1 1
229 298 -1 1
228 298 -1 1
142 298 -1 1
174 297 -1 1
210 297 -1 1
114 293 -1 1
375 292 -1 1
158 292 -1 1
374 291 -1 1
141 289 -1 1
372 288 -1 1
216 288 -1 1
