342 512 512
338 386 -1 1
308 382 -1 1
202 382 -1 1
202 381 -1 1
360 374 -1 1
311 368 -1 1
333 366 -1 1
196 366 -1 1
158 366 -1 1
67 366 -1 1
196 365 -1 1
158 365 -1 1
67 365 -1 1
193 363 -1 1
126 363 -1 1
193 362 -1 1
126 362 -1 1
169 362 -1 1
168 362 -1 1
169 361 -1 1
383 361 -1 1
151 360 -1 1
151 359 -1 1
361 358 -1 1
395 355 -1 1
343 355 -1 1
396 355 -1 1
344 355 -1 1
193 353 -1 1
399 352 -1 1
193 352 -1 1
400 352 -1 1
263 352 -1 1
388 351 -1 1
364 350 -1 1
363 350 -1 1
364 349 -1 1
324 349 -1 1
365 347 -1 1
366 346 -1 1
158 345 -1 1
183 344 -1 1
183 343 -1 1
190 341 -1 1
180 341 -1 1
190 340 -1 1
180 340 -1 1
376 339 -1 1
377 339 -1 1
209 338 -1 1
262 337 -1 1
209 337 -1 1
366 336 -1 1
343 335 -1 1
206 335 -1 1
206 334 -1 1
361 334 -1 1
385 333 -1 1
386 333 -1 1
363 333 -1 1
227 333 -1 1
353 330 -1 1
299 330 -1 1
71 330 -1 1
354 330 -1 1
300 330 -1 1
369 328 -1 1
290 324 -1 1
291 324 -1 1
114 322 -1 1
114 321 -1 1
391 320 -1 1
324 320 -1 1
392 320 -1 1
341 320 -1 1
325 320 -1 1
360 317 -1 1
361 317 -1 1
347 317 -1 1
346 317 -1 1
347 316 -1 1
319 314 -1 1
399 314 -1 1
320 314 -1 1
227 313 -1 1
226 313 -1 1
297 311 -1 1
297 310 -1 1
411 310 -1 1
348 310 -1 1
348 309 -1 1
223 309 -1 1
350 307 -1 1
351 307 -1 1
342 306 -1 1
238 306 -1 1
342 305 -1 1
238 305 -1 1
320 304 -1 1
411 301 -1 1
402 301 -1 1
380 301 -1 1
412 300 -1 1
291 299 -1 1
326 298 -1 1
383 298 -1 1
370 298 -1 1
327 298 -1 1
373 296 -1 1
373 295 -1 1
342 294 -1 1
398 293 -1 1
279 290 -1 1
336 288 -1 1
218 287 -1 1
218 286 -1 1
225 285 -1 1
242 284 -1 1
361 282 -1 1
310 282 -1 1
361 281 -1 1
352 281 -1 1
311 281 -1 1
258 277 -1 1
