272 512 512
320 454 -1 1
343 447 -1 1
212 447 -1 1
354 439 -1 1
293 438 -1 1
293 437 -1 1
342 437 -1 1
345 434 -1 1
350 429 -1 1
350 428 -1 1
265 426 -1 1
360 424 -1 1
336 415 -1 1
228 411 -1 1
123 409 -1 1
303 407 -1 1
301 399 -1 1
386 398 -1 1
191 397 -1 1
356 396 -1 1
316 396 -1 1
228 396 -1 1
355 395 -1 1
317 395 -1 1
356 395 -1 1
153 395 -1 1
153 394 -1 1
174 392 -1 1
127 392 -1 1
174 391 -1 1
127 391 -1 1
171 389 -1 1
323 388 -1 1
171 388 -1 1
211 384 -1 1
210 383 -1 1
221 382 -1 1
221 381 -1 1
386 381 -1 1
320 380 -1 1
357 376 -1 1
365 376 -1 1
366 375 -1 1
183 375 -1 1
365 375 -1 1
390 372 -1 1
351 369 -1 1
286 369 -1 1
299 369 -1 1
248 369 -1 1
279 368 -1 1
360 366 -1 1
360 365 -1 1
266 363 -1 1
243 361 -1 1
63 360 -1 1
63 359 -1 1
208 358 -1 1
284 358 -1 1
207 358 -1 1
365 357 -1 1
60 357 -1 1
60 356 -1 1
388 354 -1 1
278 352 -1 1
279 352 -1 1
263 350 -1 1
157 350 -1 1
208 348 -1 1
275 345 -1 1
276 344 -1 1
182 344 -1 1
181 344 -1 1
277 340 -1 1
277 339 -1 1
276 339 -1 1
125 339 -1 1
193 338 -1 1
192 338 -1 1
190 338 -1 1
63 338 -1 1
190 337 -1 1
378 336 -1 1
250 336 -1 1
101 332 -1 1
82 329 -1 1
66 329 -1 1
259 326 -1 1
332 325 -1 1
332 324 -1 1
247 324 -1 1
324 323 -1 1
202 322 -1 1
59 317 -1 1
52 317 -1 1
370 317 -1 1
371 316 -1 1
370 316 -1 1
262 316 -1 1
261 316 -1 1
303 315 -1 1
261 315 -1 1
358 314 -1 1
357 314 -1 1
373 313 -1 1
358 313 -1 1
233 313 -1 1
276 313 -1 1
232 313 -1 1
373 312 -1 1
268 308 -1 1
154 308 -1 1
269 307 -1 1
154 307 -1 1
153 307 -1 1
323 303 -1 1
322 302 -1 1
323 302 -1 1
76 300 -1 1
253 297 -1 1
79 293 -1 1
299 290 -1 1
347 288 -1 1
335 287 -1 1
335 286 -1 1
69 285 -1 1
441 284 -1 1
396 281 -1 1
298 281 -1 1
249 277 -1 1
250 276 -1 1
249 276 -1 1
304 266 -1 1
208 266 -1 1
247 262 -1 1
56 261 -1 1
173 259 -1 1
134 258 -1 1
134 257 -1 1
78 255 -1 1
216 253 -1 1
59 250 -1 1
453 247 -1 1
230 247 -1 1
230 246 -1 1
251 243 -1 1
63 243 -1 1
188 241 -1 1
189 241 -1 1
294 240 -1 1
208 240 -1 1
145 239 -1 1
145 238 -1 1
162 238 -1 1
215 237 -1 1
214 237 -1 1
215 236 -1 1
143 236 -1 1
126 235 -1 1
259 233 -1 1
229 231 -1 1
147 231 -1 1
230 231 -1 1
53 229 -1 1
232 229 -1 1
67 229 -1 1
222 227 -1 1
125 224 -1 1
126 223 -1 1
137 221 -1 1
106 221 -1 1
107 220 -1 1
61 220 -1 1
175 218 -1 1
73 218 -1 1
207 217 -1 1
237 216 -1 1
238 216 -1 1
303 215 -1 1
244 215 -1 1
101 213 -1 1
101 212 -1 1
100 212 -1 1
274 206 -1 1
273 206 -1 1
63 206 -1 1
377 203 -1 1
271 203 -1 1
196 203 -1 1
270 203 -1 1
197 203 -1 1
236 202 -1 1
268 200 -1 1
218 200 -1 1
170 200 -1 1
115 200 -1 1
267 200 -1 1
219 200 -1 1
187 200 -1 1
171 200 -1 1
116 200 -1 1
187 199 -1 1
186 199 -1 1
174 197 -1 1
175 197 -1 1
63 197 -1 1
195 194 -1 1
165 194 -1 1
68 194 -1 1
196 194 -1 1
166 194 -1 1
82 194 -1 1
69 194 -1 1
127 192 -1 1
87 191 -1 1
88 191 -1 1
285 188 -1 1
284 188 -1 1
121 187 -1 1
122 187 -1 1
374 185 -1 1
235 183 -1 1
125 182 -1 1
125 181 -1 1
124 181 -1 1
90 181 -1 1
108 181 -1 1
91 181 -1 1
213 178 -1 1
191 178 -1 1
214 178 -1 1
192 178 -1 1
159 178 -1 1
277 176 -1 1
85 175 -1 1
169 172 -1 1
170 172 -1 1
132 171 -1 1
291 170 -1 1
291 169 -1 1
192 167 -1 1
192 166 -1 1
191 166 -1 1
304 161 -1 1
304 160 -1 1
160 159 -1 1
161 159 -1 1
168 156 -1 1
169 156 -1 1
127 151 -1 1
197 150 -1 1
170 149 -1 1
181 145 -1 1
189 139 -1 1
301 137 -1 1
297 134 -1 1
296 134 -1 1
176 134 -1 1
239 129 -1 1
220 125 -1 1
188 122 -1 1
271 121 -1 1
270 121 -1 1
163 120 -1 1
250 119 -1 1
266 118 -1 1
265 118 -1 1
171 113 -1 1
196 107 -1 1
210 101 -1 1
210 100 -1 1
319 96 -1 1
