97 512 512
362 316 -1 1
206 307 -1 1
206 306 -1 1
296 304 -1 1
295 304 -1 1
199 303 -1 1
198 303 -1 1
344 302 -1 1
239 299 -1 1
195 299 -1 1
239 298 -1 1
176 298 -1 1
175 297 -1 1
179 288 -1 1
178 287 -1 1
313 284 -1 1
277 282 -1 1
276 282 -1 1
318 279 -1 1
332 278 -1 1
317 278 -1 1
268 276 -1 1
267 276 -1 1
253 275 -1 1
170 273 -1 1
315 272 -1 1
169 272 -1 1
314 272 -1 1
305 272 -1 1
298 268 -1 1
298 267 -1 1
330 263 -1 1
168 259 -1 1
168 258 -1 1
157 258 -1 1
234 257 -1 1
156 257 -1 1
233 257 -1 1
256 256 -1 1
382 255 -1 1
256 255 -1 1
230 254 -1 1
229 254 -1 1
148 253 -1 1
149 252 -1 1
148 252 -1 1
309 247 -1 1
144 244 -1 1
143 244 -1 1
299 243 -1 1
193 243 -1 1
164 243 -1 1
298 242 -1 1
193 242 -1 1
164 242 -1 1
214 241 -1 1
213 241 -1 1
208 235 -1 1
207 235 -1 1
311 234 -1 1
302 229 -1 1
302 228 -1 1
299 228 -1 1
299 227 -1 1
177 224 -1 1
177 223 -1 1
289 219 -1 1
288 219 -1 1
289 218 -1 1
290 217 -1 1
291 216 -1 1
292 215 -1 1
292 214 -1 1
248 214 -1 1
291 214 -1 1
301 212 -1 1
299 212 -1 1
263 212 -1 1
262 212 -1 1
254 207 -1 1
274 206 -1 1
263 202 -1 1
265 200 -1 1
234 200 -1 1
266 200 -1 1
233 200 -1 1
243 198 -1 1
230 197 -1 1
269 197 -1 1
229 197 -1 1
187 193 -1 1
205 192 -1 1
204 192 -1 1
205 191 -1 1
269 187 -1 1
253 187 -1 1
253 184 -1 1
