367 512 512
254 458 -1 1
148 458 -1 1
203 455 -1 1
214 455 -1 1
378 452 -1 1
172 451 -1 1
179 446 -1 1
135 446 -1 1
163 443 -1 1
108 441 -1 1
426 431 -1 1
370 430 -1 1
176 430 -1 1
176 429 -1 1
376 428 -1 1
268 428 -1 1
267 428 -1 1
267 427 -1 1
105 427 -1 1
120 425 -1 1
119 425 -1 1
89 415 -1 1
88 415 -1 1
402 412 -1 1
188 412 -1 1
403 412 -1 1
187 412 -1 1
394 408 -1 1
382 406 -1 1
296 405 -1 1
212 404 -1 1
145 404 -1 1
128 404 -1 1
67 404 -1 1
126 404 -1 1
392 399 -1 1
147 399 -1 1
132 398 -1 1
372 396 -1 1
271 396 -1 1
373 396 -1 1
345 396 -1 1
436 393 -1 1
421 393 -1 1
402 393 -1 1
407 390 -1 1
249 390 -1 1
107 388 -1 1
431 387 -1 1
342 387 -1 1
342 386 -1 1
126 385 -1 1
126 384 -1 1
371 381 -1 1
425 380 -1 1
411 377 -1 1
364 377 -1 1
105 377 -1 1
104 377 -1 1
105 376 -1 1
99 376 -1 1
205 374 -1 1
263 374 -1 1
204 374 -1 1
111 372 -1 1
121 371 -1 1
111 371 -1 1
440 371 -1 1
386 371 -1 1
70 370 -1 1
408 370 -1 1
85 367 -1 1
433 366 -1 1
396 361 -1 1
383 361 -1 1
113 361 -1 1
112 360 -1 1
428 360 -1 1
418 360 -1 1
205 360 -1 1
428 359 -1 1
266 359 -1 1
409 358 -1 1
443 357 -1 1
442 357 -1 1
399 357 -1 1
280 357 -1 1
443 356 -1 1
443 352 -1 1
443 351 -1 1
82 350 -1 1
81 350 -1 1
82 349 -1 1
335 349 -1 1
415 348 -1 1
322 347 -1 1
253 347 -1 1
253 346 -1 1
396 344 -1 1
316 344 -1 1
389 342 -1 1
345 342 -1 1
179 341 -1 1
76 341 -1 1
178 341 -1 1
256 340 -1 1
335 339 -1 1
336 339 -1 1
451 334 -1 1
331 334 -1 1
342 333 -1 1
439 328 -1 1
440 327 -1 1
439 327 -1 1
208 327 -1 1
207 326 -1 1
347 325 -1 1
164 324 -1 1
109 321 -1 1
353 321 -1 1
83 320 -1 1
74 320 -1 1
74 319 -1 1
443 317 -1 1
320 314 -1 1
362 313 -1 1
320 313 -1 1
102 313 -1 1
293 312 -1 1
393 312 -1 1
195 311 -1 1
157 311 -1 1
195 310 -1 1
249 308 -1 1
248 308 -1 1
423 307 -1 1
304 307 -1 1
259 306 -1 1
157 306 -1 1
143 306 -1 1
259 305 -1 1
434 300 -1 1
434 299 -1 1
239 298 -1 1
238 298 -1 1
299 297 -1 1
218 296 -1 1
109 292 -1 1
196 291 -1 1
95 290 -1 1
281 290 -1 1
154 289 -1 1
178 289 -1 1
153 289 -1 1
117 289 -1 1
164 287 -1 1
299 287 -1 1
299 286 -1 1
309 285 -1 1
309 284 -1 1
197 284 -1 1
215 281 -1 1
215 280 -1 1
401 280 -1 1
211 279 -1 1
210 278 -1 1
194 278 -1 1
423 277 -1 1
176 276 -1 1
265 276 -1 1
265 275 -1 1
264 275 -1 1
210 275 -1 1
442 274 -1 1
266 274 -1 1
442 273 -1 1
267 273 -1 1
229 273 -1 1
411 272 -1 1
296 269 -1 1
295 269 -1 1
329 268 -1 1
233 266 -1 1
232 266 -1 1
170 266 -1 1
133 266 -1 1
253 265 -1 1
118 265 -1 1
101 265 -1 1
118 264 -1 1
405 264 -1 1
404 263 -1 1
351 261 -1 1
401 260 -1 1
400 260 -1 1
358 259 -1 1
358 258 -1 1
91 255 -1 1
312 254 -1 1
159 253 -1 1
124 253 -1 1
115 253 -1 1
124 252 -1 1
115 252 -1 1
194 251 -1 1
391 250 -1 1
194 250 -1 1
143 250 -1 1
390 249 -1 1
433 249 -1 1
433 248 -1 1
244 248 -1 1
337 248 -1 1
304 248 -1 1
338 247 -1 1
337 247 -1 1
304 247 -1 1
398 246 -1 1
388 246 -1 1
370 246 -1 1
398 245 -1 1
387 245 -1 1
370 245 -1 1
405 243 -1 1
367 243 -1 1
405 242 -1 1
367 242 -1 1
352 241 -1 1
342 240 -1 1
246 240 -1 1
234 240 -1 1
246 239 -1 1
233 239 -1 1
234 239 -1 1
234 238 -1 1
200 237 -1 1
200 236 -1 1
149 236 -1 1
244 235 -1 1
301 234 -1 1
371 233 -1 1
370 233 -1 1
318 231 -1 1
317 231 -1 1
178 231 -1 1
344 230 -1 1
223 229 -1 1
384 229 -1 1
397 228 -1 1
384 228 -1 1
197 228 -1 1
122 228 -1 1
397 227 -1 1
197 227 -1 1
208 225 -1 1
143 224 -1 1
143 223 -1 1
312 222 -1 1
255 222 -1 1
311 222 -1 1
254 222 -1 1
165 222 -1 1
346 221 -1 1
300 221 -1 1
300 220 -1 1
331 219 -1 1
309 219 -1 1
330 219 -1 1
308 219 -1 1
288 219 -1 1
250 219 -1 1
284 216 -1 1
271 216 -1 1
180 216 -1 1
159 216 -1 1
328 215 -1 1
306 215 -1 1
270 215 -1 1
327 215 -1 1
305 215 -1 1
115 215 -1 1
117 213 -1 1
162 212 -1 1
118 212 -1 1
252 210 -1 1
195 210 -1 1
98 210 -1 1
251 210 -1 1
215 210 -1 1
146 209 -1 1
267 209 -1 1
90 209 -1 1
267 208 -1 1
90 208 -1 1
376 205 -1 1
208 205 -1 1
376 204 -1 1
209 204 -1 1
183 203 -1 1
277 203 -1 1
184 203 -1 1
171 203 -1 1
159 203 -1 1
123 203 -1 1
290 200 -1 1
266 200 -1 1
174 200 -1 1
315 200 -1 1
289 200 -1 1
202 200 -1 1
175 200 -1 1
162 200 -1 1
100 200 -1 1
314 199 -1 1
165 197 -1 1
119 196 -1 1
269 195 -1 1
309 194 -1 1
278 194 -1 1
308 194 -1 1
277 194 -1 1
267 194 -1 1
183 194 -1 1
169 194 -1 1
266 193 -1 1
351 190 -1 1
351 189 -1 1
192 188 -1 1
378 184 -1 1
291 181 -1 1
153 181 -1 1
290 181 -1 1
223 181 -1 1
154 181 -1 1
114 180 -1 1
284 178 -1 1
283 178 -1 1
137 175 -1 1
123 175 -1 1
208 175 -1 1
124 175 -1 1
147 173 -1 1
147 172 -1 1
128 172 -1 1
129 172 -1 1
147 171 -1 1
161 170 -1 1
148 170 -1 1
134 169 -1 1
135 169 -1 1
130 163 -1 1
162 162 -1 1
146 162 -1 1
172 157 -1 1
165 153 -1 1
317 138 -1 1
325 126 -1 1
325 125 -1 1
308 125 -1 1
297 124 -1 1
296 124 -1 1
400 120 -1 1
146 118 -1 1
278 115 -1 1
277 115 -1 1
395 87 -1 1
395 86 -1 1
