383 512 512
407 437 -1 1
408 437 -1 1
399 433 -1 1
402 430 -1 1
401 430 -1 1
422 429 -1 1
401 429 -1 1
423 429 -1 1
301 426 -1 1
301 425 -1 1
306 422 -1 1
284 420 -1 1
284 419 -1 1
269 417 -1 1
269 416 -1 1
318 416 -1 1
333 412 -1 1
297 412 -1 1
377 411 -1 1
287 409 -1 1
286 409 -1 1
245 408 -1 1
418 404 -1 1
355 401 -1 1
355 400 -1 1
267 400 -1 1
412 398 -1 1
412 397 -1 1
198 395 -1 1
189 395 -1 1
189 394 -1 1
283 392 -1 1
302 391 -1 1
213 389 -1 1
164 389 -1 1
333 389 -1 1
163 389 -1 1
314 387 -1 1
276 387 -1 1
277 387 -1 1
294 386 -1 1
278 385 -1 1
279 384 -1 1
257 384 -1 1
256 384 -1 1
232 384 -1 1
256 383 -1 1
257 382 -1 1
258 381 -1 1
310 380 -1 1
355 380 -1 1
161 379 -1 1
160 379 -1 1
198 378 -1 1
209 376 -1 1
185 376 -1 1
277 374 -1 1
164 374 -1 1
278 374 -1 1
286 373 -1 1
153 364 -1 1
195 363 -1 1
427 361 -1 1
341 361 -1 1
307 360 -1 1
116 358 -1 1
276 358 -1 1
286 357 -1 1
113 357 -1 1
112 357 -1 1
420 356 -1 1
179 353 -1 1
314 352 -1 1
94 352 -1 1
72 352 -1 1
425 349 -1 1
119 349 -1 1
106 349 -1 1
283 342 -1 1
122 342 -1 1
328 340 -1 1
319 340 -1 1
164 338 -1 1
163 338 -1 1
274 337 -1 1
291 335 -1 1
290 335 -1 1
291 334 -1 1
281 333 -1 1
262 333 -1 1
277 330 -1 1
205 327 -1 1
204 327 -1 1
220 326 -1 1
315 326 -1 1
314 325 -1 1
382 325 -1 1
381 325 -1 1
290 320 -1 1
211 320 -1 1
198 320 -1 1
373 320 -1 1
289 320 -1 1
210 320 -1 1
197 320 -1 1
121 319 -1 1
120 319 -1 1
275 318 -1 1
276 318 -1 1
224 317 -1 1
208 317 -1 1
434 317 -1 1
309 317 -1 1
223 317 -1 1
207 317 -1 1
308 316 -1 1
108 316 -1 1
241 316 -1 1
117 316 -1 1
117 315 -1 1
284 314 -1 1
283 314 -1 1
218 314 -1 1
415 310 -1 1
303 310 -1 1
280 310 -1 1
302 310 -1 1
279 310 -1 1
300 307 -1 1
299 307 -1 1
99 307 -1 1
99 306 -1 1
108 305 -1 1
218 305 -1 1
217 304 -1 1
195 303 -1 1
446 303 -1 1
194 303 -1 1
446 302 -1 1
447 302 -1 1
397 301 -1 1
293 301 -1 1
192 298 -1 1
191 298 -1 1
262 297 -1 1
379 296 -1 1
366 293 -1 1
429 292 -1 1
222 290 -1 1
293 289 -1 1
453 288 -1 1
293 288 -1 1
292 288 -1 1
211 286 -1 1
212 285 -1 1
211 285 -1 1
433 283 -1 1
433 282 -1 1
357 282 -1 1
356 282 -1 1
207 281 -1 1
177 281 -1 1
188 278 -1 1
187 278 -1 1
119 276 -1 1
281 273 -1 1
203 272 -1 1
250 272 -1 1
204 272 -1 1
172 272 -1 1
250 271 -1 1
249 271 -1 1
402 265 -1 1
387 263 -1 1
304 262 -1 1
181 260 -1 1
211 258 -1 1
211 257 -1 1
184 257 -1 1
184 256 -1 1
186 254 -1 1
146 254 -1 1
147 253 -1 1
123 253 -1 1
433 250 -1 1
159 250 -1 1
159 249 -1 1
171 247 -1 1
237 246 -1 1
215 245 -1 1
174 244 -1 1
153 244 -1 1
455 242 -1 1
165 241 -1 1
183 238 -1 1
276 238 -1 1
275 238 -1 1
184 238 -1 1
168 238 -1 1
57 235 -1 1
260 235 -1 1
259 235 -1 1
260 234 -1 1
259 232 -1 1
218 232 -1 1
203 232 -1 1
196 232 -1 1
219 232 -1 1
377 231 -1 1
259 231 -1 1
272 229 -1 1
228 229 -1 1
183 229 -1 1
398 228 -1 1
242 227 -1 1
199 225 -1 1
263 224 -1 1
379 224 -1 1
379 223 -1 1
164 222 -1 1
165 222 -1 1
386 221 -1 1
386 220 -1 1
182 219 -1 1
183 219 -1 1
184 218 -1 1
103 216 -1 1
452 216 -1 1
120 216 -1 1
119 216 -1 1
452 215 -1 1
120 215 -1 1
193 214 -1 1
389 213 -1 1
90 212 -1 1
90 211 -1 1
63 211 -1 1
242 208 -1 1
334 207 -1 1
266 206 -1 1
116 205 -1 1
117 204 -1 1
407 203 -1 1
222 203 -1 1
96 203 -1 1
77 203 -1 1
77 202 -1 1
248 200 -1 1
249 200 -1 1
182 199 -1 1
173 199 -1 1
384 199 -1 1
204 199 -1 1
183 199 -1 1
174 199 -1 1
204 198 -1 1
252 197 -1 1
101 197 -1 1
253 197 -1 1
102 197 -1 1
193 194 -1 1
194 194 -1 1
175 194 -1 1
160 194 -1 1
105 194 -1 1
160 193 -1 1
83 193 -1 1
187 189 -1 1
201 188 -1 1
244 188 -1 1
243 188 -1 1
202 188 -1 1
111 188 -1 1
380 187 -1 1
243 187 -1 1
181 187 -1 1
181 186 -1 1
92 184 -1 1
414 183 -1 1
414 182 -1 1
95 181 -1 1
237 180 -1 1
238 180 -1 1
339 179 -1 1
227 179 -1 1
440 179 -1 1
242 177 -1 1
171 177 -1 1
253 176 -1 1
136 175 -1 1
391 175 -1 1
377 175 -1 1
137 175 -1 1
391 174 -1 1
181 174 -1 1
77 174 -1 1
248 170 -1 1
85 170 -1 1
173 169 -1 1
174 169 -1 1
315 167 -1 1
88 167 -1 1
89 166 -1 1
372 164 -1 1
181 163 -1 1
