138 512 512
358 377 -1 1
327 377 -1 1
332 374 -1 1
367 371 -1 1
360 365 -1 1
278 363 -1 1
278 362 -1 1
370 358 -1 1
344 358 -1 1
326 355 -1 1
374 355 -1 1
327 355 -1 1
307 354 -1 1
351 352 -1 1
352 352 -1 1
340 349 -1 1
341 349 -1 1
267 346 -1 1
306 345 -1 1
256 344 -1 1
377 342 -1 1
359 342 -1 1
244 342 -1 1
359 341 -1 1
321 341 -1 1
270 330 -1 1
233 330 -1 1
271 330 -1 1
234 330 -1 1
215 329 -1 1
214 329 -1 1
366 327 -1 1
343 327 -1 1
367 326 -1 1
344 326 -1 1
360 324 -1 1
304 317 -1 1
358 314 -1 1
307 314 -1 1
380 313 -1 1
380 312 -1 1
298 311 -1 1
219 311 -1 1
361 311 -1 1
299 311 -1 1
220 311 -1 1
302 308 -1 1
226 308 -1 1
364 308 -1 1
303 308 -1 1
227 308 -1 1
242 305 -1 1
328 303 -1 1
196 303 -1 1
262 301 -1 1
380 301 -1 1
263 301 -1 1
380 300 -1 1
371 300 -1 1
371 299 -1 1
398 297 -1 1
335 296 -1 1
284 295 -1 1
307 295 -1 1
285 295 -1 1
308 294 -1 1
256 289 -1 1
257 288 -1 1
380 285 -1 1
380 284 -1 1
338 283 -1 1
390 282 -1 1
288 282 -1 1
390 281 -1 1
290 280 -1 1
185 279 -1 1
186 279 -1 1
220 273 -1 1
203 273 -1 1
247 273 -1 1
221 273 -1 1
204 273 -1 1
248 272 -1 1
351 271 -1 1
230 268 -1 1
229 268 -1 1
229 267 -1 1
300 263 -1 1
114 261 -1 1
225 260 -1 1
336 260 -1 1
327 260 -1 1
336 259 -1 1
201 259 -1 1
371 258 -1 1
369 257 -1 1
368 255 -1 1
282 254 -1 1
282 253 -1 1
339 253 -1 1
295 247 -1 1
241 247 -1 1
295 246 -1 1
210 244 -1 1
317 243 -1 1
298 241 -1 1
213 240 -1 1
204 240 -1 1
328 239 -1 1
214 239 -1 1
205 239 -1 1
197 239 -1 1
197 238 -1 1
216 237 -1 1
217 236 -1 1
167 235 -1 1
166 235 -1 1
169 232 -1 1
262 231 -1 1
180 211 -1 1
286 211 -1 1
137 211 -1 1
138 210 -1 1
137 210 -1 1
169 207 -1 1
169 206 -1 1
146 202 -1 1
145 202 -1 1
146 201 -1 1
154 199 -1 1
298 191 -1 1
199 189 -1 1
217 186 -1 1
180 186 -1 1
216 185 -1 1
202 174 -1 1
228 164 -1 1
228 163 -1 1
