242 512 512
338 361 -1 1
322 356 -1 1
331 354 -1 1
331 353 -1 1
166 353 -1 1
165 353 -1 1
165 352 -1 1
334 351 -1 1
334 350 -1 1
321 350 -1 1
320 339 -1 1
323 336 -1 1
311 335 -1 1
193 334 -1 1
174 331 -1 1
316 330 -1 1
316 329 -1 1
339 329 -1 1
317 329 -1 1
187 329 -1 1
317 328 -1 1
187 328 -1 1
186 328 -1 1
331 328 -1 1
146 327 -1 1
163 326 -1 1
201 325 -1 1
178 323 -1 1
330 320 -1 1
320 320 -1 1
320 319 -1 1
309 319 -1 1
309 318 -1 1
349 318 -1 1
348 318 -1 1
310 317 -1 1
333 317 -1 1
311 317 -1 1
298 317 -1 1
333 316 -1 1
312 316 -1 1
312 315 -1 1
171 315 -1 1
171 314 -1 1
301 314 -1 1
325 313 -1 1
341 312 -1 1
228 311 -1 1
181 306 -1 1
181 305 -1 1
313 301 -1 1
314 301 -1 1
196 301 -1 1
140 301 -1 1
289 298 -1 1
340 297 -1 1
205 296 -1 1
309 295 -1 1
343 295 -1 1
310 295 -1 1
257 295 -1 1
343 294 -1 1
248 294 -1 1
222 293 -1 1
221 293 -1 1
221 292 -1 1
302 292 -1 1
260 291 -1 1
341 289 -1 1
350 289 -1 1
349 289 -1 1
342 289 -1 1
150 288 -1 1
175 287 -1 1
304 287 -1 1
303 287 -1 1
238 285 -1 1
223 284 -1 1
327 283 -1 1
276 282 -1 1
277 282 -1 1
202 282 -1 1
169 282 -1 1
156 282 -1 1
182 281 -1 1
188 280 -1 1
279 279 -1 1
219 279 -1 1
159 279 -1 1
219 278 -1 1
297 278 -1 1
209 278 -1 1
296 277 -1 1
209 277 -1 1
208 277 -1 1
346 277 -1 1
297 277 -1 1
346 276 -1 1
242 276 -1 1
347 276 -1 1
347 275 -1 1
237 274 -1 1
229 274 -1 1
273 273 -1 1
188 273 -1 1
152 273 -1 1
273 272 -1 1
311 272 -1 1
206 269 -1 1
276 269 -1 1
312 268 -1 1
313 267 -1 1
312 267 -1 1
200 267 -1 1
351 267 -1 1
291 267 -1 1
351 266 -1 1
350 266 -1 1
292 266 -1 1
178 263 -1 1
244 261 -1 1
145 260 -1 1
273 260 -1 1
158 259 -1 1
154 256 -1 1
266 256 -1 1
216 256 -1 1
291 254 -1 1
206 252 -1 1
186 252 -1 1
165 250 -1 1
166 250 -1 1
355 247 -1 1
263 247 -1 1
195 247 -1 1
195 246 -1 1
194 246 -1 1
350 244 -1 1
266 244 -1 1
174 243 -1 1
207 243 -1 1
206 242 -1 1
169 242 -1 1
207 242 -1 1
186 241 -1 1
269 241 -1 1
187 241 -1 1
300 240 -1 1
231 239 -1 1
230 239 -1 1
252 238 -1 1
354 238 -1 1
253 238 -1 1
343 236 -1 1
361 236 -1 1
360 236 -1 1
342 236 -1 1
289 236 -1 1
361 235 -1 1
342 234 -1 1
224 233 -1 1
298 232 -1 1
365 230 -1 1
253 230 -1 1
238 229 -1 1
175 229 -1 1
285 229 -1 1
239 229 -1 1
285 219 -1 1
343 218 -1 1
234 218 -1 1
357 216 -1 1
358 216 -1 1
310 216 -1 1
275 216 -1 1
248 215 -1 1
279 213 -1 1
249 211 -1 1
249 210 -1 1
187 209 -1 1
246 208 -1 1
245 208 -1 1
245 207 -1 1
260 206 -1 1
259 206 -1 1
284 200 -1 1
285 200 -1 1
269 200 -1 1
273 197 -1 1
274 197 -1 1
358 195 -1 1
311 194 -1 1
300 194 -1 1
287 191 -1 1
264 191 -1 1
265 190 -1 1
264 190 -1 1
297 188 -1 1
277 188 -1 1
341 186 -1 1
253 179 -1 1
253 178 -1 1
303 177 -1 1
236 173 -1 1
344 169 -1 1
268 169 -1 1
341 165 -1 1
347 162 -1 1
306 162 -1 1
271 159 -1 1
272 158 -1 1
357 156 -1 1
285 156 -1 1
284 156 -1 1
268 156 -1 1
269 155 -1 1
223 155 -1 1
222 155 -1 1
246 154 -1 1
280 153 -1 1
279 153 -1 1
252 150 -1 1
251 149 -1 1
316 146 -1 1
316 145 -1 1
315 145 -1 1
268 143 -1 1
246 143 -1 1
267 143 -1 1
245 143 -1 1
265 140 -1 1
321 140 -1 1
264 140 -1 1
321 139 -1 1
273 138 -1 1
249 130 -1 1
248 130 -1 1
343 129 -1 1
321 128 -1 1
322 128 -1 1
273 99 -1 1
272 99 -1 1
