111 512 512
233 359 -1 1
260 358 -1 1
267 355 -1 1
207 355 -1 1
207 354 -1 1
274 352 -1 1
275 352 -1 1
227 352 -1 1
231 349 -1 1
286 339 -1 1
265 339 -1 1
203 339 -1 1
287 339 -1 1
266 339 -1 1
204 339 -1 1
287 330 -1 1
288 330 -1 1
272 327 -1 1
227 327 -1 1
285 324 -1 1
228 317 -1 1
217 314 -1 1
202 314 -1 1
218 314 -1 1
203 314 -1 1
294 311 -1 1
281 311 -1 1
237 311 -1 1
183 310 -1 1
304 308 -1 1
227 308 -1 1
202 305 -1 1
240 298 -1 1
301 298 -1 1
254 298 -1 1
241 298 -1 1
257 295 -1 1
244 295 -1 1
258 295 -1 1
245 295 -1 1
184 294 -1 1
222 292 -1 1
223 292 -1 1
200 288 -1 1
260 282 -1 1
238 279 -1 1
263 279 -1 1
251 279 -1 1
239 279 -1 1
197 279 -1 1
196 279 -1 1
282 276 -1 1
254 276 -1 1
269 273 -1 1
257 273 -1 1
307 270 -1 1
273 270 -1 1
222 270 -1 1
260 269 -1 1
316 263 -1 1
202 262 -1 1
203 261 -1 1
274 261 -1 1
291 257 -1 1
197 257 -1 1
256 255 -1 1
214 254 -1 1
295 254 -1 1
316 251 -1 1
207 247 -1 1
251 244 -1 1
314 241 -1 1
214 241 -1 1
213 240 -1 1
214 240 -1 1
206 239 -1 1
319 238 -1 1
301 238 -1 1
323 235 -1 1
276 235 -1 1
311 232 -1 1
312 232 -1 1
294 232 -1 1
269 229 -1 1
210 229 -1 1
219 225 -1 1
219 224 -1 1
282 219 -1 1
319 219 -1 1
283 219 -1 1
269 219 -1 1
286 216 -1 1
287 216 -1 1
291 213 -1 1
220 212 -1 1
281 209 -1 1
238 204 -1 1
258 201 -1 1
320 200 -1 1
300 197 -1 1
244 196 -1 1
292 183 -1 1
276 183 -1 1
275 183 -1 1
276 182 -1 1
246 178 -1 1
245 178 -1 1
316 177 -1 1
335 161 -1 1
288 153 -1 1
278 130 -1 1
