120 512 512
213 370 -1 1
224 350 -1 1
228 339 -1 1
245 336 -1 1
238 333 -1 1
222 333 -1 1
261 330 -1 1
260 330 -1 1
261 329 -1 1
224 320 -1 1
234 319 -1 1
259 311 -1 1
271 307 -1 1
247 307 -1 1
285 306 -1 1
232 298 -1 1
200 295 -1 1
235 294 -1 1
292 291 -1 1
203 291 -1 1
293 290 -1 1
294 289 -1 1
251 285 -1 1
232 282 -1 1
222 282 -1 1
200 279 -1 1
299 276 -1 1
219 269 -1 1
197 266 -1 1
306 265 -1 1
235 257 -1 1
254 257 -1 1
255 256 -1 1
254 256 -1 1
298 255 -1 1
298 254 -1 1
307 253 -1 1
299 252 -1 1
254 246 -1 1
254 245 -1 1
319 242 -1 1
294 241 -1 1
276 240 -1 1
257 238 -1 1
279 234 -1 1
313 232 -1 1
312 231 -1 1
313 231 -1 1
270 231 -1 1
197 231 -1 1
200 227 -1 1
316 225 -1 1
235 225 -1 1
316 224 -1 1
194 218 -1 1
289 218 -1 1
229 218 -1 1
195 218 -1 1
196 217 -1 1
196 216 -1 1
260 216 -1 1
241 216 -1 1
260 215 -1 1
301 214 -1 1
302 213 -1 1
301 213 -1 1
235 209 -1 1
276 206 -1 1
257 206 -1 1
216 206 -1 1
238 205 -1 1
301 204 -1 1
301 203 -1 1
219 202 -1 1
319 200 -1 1
304 200 -1 1
251 200 -1 1
241 200 -1 1
204 200 -1 1
185 199 -1 1
186 198 -1 1
307 197 -1 1
263 197 -1 1
188 196 -1 1
189 195 -1 1
276 194 -1 1
225 194 -1 1
276 193 -1 1
313 193 -1 1
266 193 -1 1
310 190 -1 1
301 190 -1 1
279 190 -1 1
311 189 -1 1
198 186 -1 1
199 185 -1 1
263 184 -1 1
190 184 -1 1
254 183 -1 1
201 183 -1 1
254 182 -1 1
202 182 -1 1
295 181 -1 1
276 181 -1 1
295 180 -1 1
276 180 -1 1
260 175 -1 1
263 172 -1 1
266 169 -1 1
266 168 -1 1
299 165 -1 1
300 165 -1 1
241 165 -1 1
241 164 -1 1
292 152 -1 1
251 152 -1 1
253 150 -1 1
241 149 -1 1
240 149 -1 1
260 143 -1 1
