474 512 512
331 459 -1 1
342 450 -1 1
377 450 -1 1
361 450 -1 1
343 450 -1 1
309 450 -1 1
296 450 -1 1
260 442 -1 1
289 437 -1 1
364 437 -1 1
290 437 -1 1
370 434 -1 1
351 434 -1 1
335 434 -1 1
318 434 -1 1
259 434 -1 1
264 431 -1 1
390 431 -1 1
357 431 -1 1
339 431 -1 1
323 431 -1 1
304 431 -1 1
284 431 -1 1
265 431 -1 1
344 428 -1 1
291 428 -1 1
361 418 -1 1
162 418 -1 1
383 415 -1 1
297 415 -1 1
403 412 -1 1
172 412 -1 1
404 412 -1 1
371 412 -1 1
354 412 -1 1
320 412 -1 1
302 412 -1 1
284 412 -1 1
203 412 -1 1
173 412 -1 1
268 409 -1 1
392 409 -1 1
376 409 -1 1
342 409 -1 1
326 409 -1 1
269 409 -1 1
154 405 -1 1
159 404 -1 1
182 402 -1 1
251 399 -1 1
347 396 -1 1
316 396 -1 1
412 396 -1 1
396 396 -1 1
379 396 -1 1
363 396 -1 1
348 396 -1 1
317 396 -1 1
231 396 -1 1
158 396 -1 1
185 393 -1 1
339 393 -1 1
240 393 -1 1
186 393 -1 1
340 392 -1 1
194 391 -1 1
373 390 -1 1
107 387 -1 1
156 385 -1 1
93 384 -1 1
343 383 -1 1
343 382 -1 1
228 380 -1 1
101 380 -1 1
175 379 -1 1
102 379 -1 1
101 379 -1 1
338 377 -1 1
339 377 -1 1
237 377 -1 1
151 377 -1 1
381 374 -1 1
382 374 -1 1
306 374 -1 1
123 373 -1 1
292 371 -1 1
229 371 -1 1
415 371 -1 1
293 371 -1 1
230 371 -1 1
212 370 -1 1
212 369 -1 1
157 369 -1 1
418 368 -1 1
376 368 -1 1
213 368 -1 1
213 367 -1 1
74 367 -1 1
74 366 -1 1
330 365 -1 1
345 360 -1 1
346 359 -1 1
345 359 -1 1
302 358 -1 1
363 358 -1 1
303 358 -1 1
71 357 -1 1
289 355 -1 1
221 355 -1 1
380 355 -1 1
290 355 -1 1
222 355 -1 1
327 352 -1 1
370 352 -1 1
341 352 -1 1
328 352 -1 1
314 352 -1 1
297 352 -1 1
202 352 -1 1
315 351 -1 1
243 350 -1 1
374 349 -1 1
304 349 -1 1
228 348 -1 1
350 346 -1 1
230 346 -1 1
133 344 -1 1
200 342 -1 1
398 339 -1 1
320 339 -1 1
434 339 -1 1
399 339 -1 1
321 339 -1 1
307 339 -1 1
225 339 -1 1
212 337 -1 1
213 337 -1 1
293 336 -1 1
294 336 -1 1
80 336 -1 1
197 334 -1 1
405 332 -1 1
117 332 -1 1
117 331 -1 1
221 331 -1 1
222 330 -1 1
418 330 -1 1
370 330 -1 1
357 330 -1 1
221 330 -1 1
115 329 -1 1
337 327 -1 1
361 327 -1 1
338 327 -1 1
361 326 -1 1
353 323 -1 1
354 323 -1 1
437 320 -1 1
438 320 -1 1
360 317 -1 1
325 317 -1 1
361 317 -1 1
326 317 -1 1
149 316 -1 1
283 314 -1 1
316 314 -1 1
284 314 -1 1
260 312 -1 1
259 312 -1 1
201 312 -1 1
260 311 -1 1
304 311 -1 1
259 311 -1 1
368 310 -1 1
325 308 -1 1
434 307 -1 1
149 307 -1 1
255 305 -1 1
230 305 -1 1
374 303 -1 1
237 302 -1 1
236 302 -1 1
321 301 -1 1
322 301 -1 1
428 300 -1 1
396 300 -1 1
336 298 -1 1
312 298 -1 1
368 298 -1 1
337 298 -1 1
313 298 -1 1
89 298 -1 1
368 297 -1 1
148 297 -1 1
303 296 -1 1
390 295 -1 1
380 295 -1 1
294 295 -1 1
200 295 -1 1
390 294 -1 1
380 294 -1 1
294 294 -1 1
320 292 -1 1
321 292 -1 1
176 292 -1 1
276 291 -1 1
176 291 -1 1
202 287 -1 1
201 287 -1 1
202 286 -1 1
377 285 -1 1
182 285 -1 1
150 285 -1 1
377 284 -1 1
181 284 -1 1
164 281 -1 1
286 279 -1 1
371 279 -1 1
323 279 -1 1
287 279 -1 1
371 278 -1 1
323 278 -1 1
305 278 -1 1
306 277 -1 1
355 276 -1 1
336 276 -1 1
294 276 -1 1
265 276 -1 1
355 275 -1 1
267 275 -1 1
409 275 -1 1
281 273 -1 1
374 272 -1 1
196 272 -1 1
186 272 -1 1
197 271 -1 1
142 271 -1 1
201 271 -1 1
196 271 -1 1
358 270 -1 1
358 269 -1 1
393 269 -1 1
352 265 -1 1
352 264 -1 1
98 264 -1 1
97 264 -1 1
97 263 -1 1
274 263 -1 1
337 262 -1 1
276 261 -1 1
185 261 -1 1
148 260 -1 1
215 259 -1 1
277 258 -1 1
325 256 -1 1
326 256 -1 1
279 256 -1 1
278 256 -1 1
251 254 -1 1
252 254 -1 1
235 254 -1 1
235 253 -1 1
234 253 -1 1
237 251 -1 1
162 251 -1 1
263 250 -1 1
121 250 -1 1
245 249 -1 1
165 247 -1 1
279 244 -1 1
278 244 -1 1
134 244 -1 1
279 243 -1 1
186 238 -1 1
293 236 -1 1
165 235 -1 1
190 235 -1 1
166 235 -1 1
140 235 -1 1
329 230 -1 1
328 230 -1 1
259 229 -1 1
260 229 -1 1
184 229 -1 1
172 229 -1 1
260 228 -1 1
173 228 -1 1
303 226 -1 1
389 225 -1 1
137 225 -1 1
137 224 -1 1
158 222 -1 1
283 222 -1 1
58 221 -1 1
376 219 -1 1
173 219 -1 1
260 219 -1 1
174 219 -1 1
275 216 -1 1
274 216 -1 1
180 215 -1 1
157 215 -1 1
80 215 -1 1
61 215 -1 1
106 214 -1 1
217 213 -1 1
193 213 -1 1
148 213 -1 1
99 212 -1 1
265 211 -1 1
99 211 -1 1
151 210 -1 1
152 210 -1 1
83 209 -1 1
141 208 -1 1
142 207 -1 1
262 206 -1 1
309 206 -1 1
308 205 -1 1
145 205 -1 1
125 205 -1 1
124 205 -1 1
146 204 -1 1
124 204 -1 1
287 203 -1 1
233 203 -1 1
287 202 -1 1
379 202 -1 1
379 201 -1 1
398 197 -1 1
99 196 -1 1
318 190 -1 1
317 190 -1 1
384 188 -1 1
312 181 -1 1
311 181 -1 1
77 180 -1 1
58 180 -1 1
348 179 -1 1
100 179 -1 1
309 178 -1 1
308 177 -1 1
331 177 -1 1
330 177 -1 1
331 176 -1 1
392 175 -1 1
287 175 -1 1
238 175 -1 1
237 175 -1 1
144 175 -1 1
129 175 -1 1
80 175 -1 1
306 174 -1 1
237 174 -1 1
145 174 -1 1
144 174 -1 1
305 174 -1 1
376 169 -1 1
124 169 -1 1
124 168 -1 1
96 168 -1 1
96 167 -1 1
186 165 -1 1
185 165 -1 1
185 164 -1 1
107 164 -1 1
356 163 -1 1
108 163 -1 1
351 163 -1 1
356 162 -1 1
145 162 -1 1
354 160 -1 1
291 159 -1 1
361 156 -1 1
287 156 -1 1
282 153 -1 1
99 152 -1 1
344 150 -1 1
277 150 -1 1
81 150 -1 1
276 150 -1 1
133 150 -1 1
315 148 -1 1
315 147 -1 1
137 146 -1 1
381 145 -1 1
258 144 -1 1
161 143 -1 1
162 143 -1 1
105 143 -1 1
255 142 -1 1
140 142 -1 1
373 141 -1 1
149 141 -1 1
140 141 -1 1
166 140 -1 1
303 140 -1 1
167 140 -1 1
118 140 -1 1
108 139 -1 1
232 137 -1 1
231 137 -1 1
99 137 -1 1
232 136 -1 1
271 135 -1 1
180 134 -1 1
102 133 -1 1
257 130 -1 1
115 130 -1 1
255 127 -1 1
254 127 -1 1
96 127 -1 1
252 124 -1 1
251 124 -1 1
99 124 -1 1
318 121 -1 1
277 121 -1 1
276 121 -1 1
175 118 -1 1
176 118 -1 1
153 118 -1 1
152 118 -1 1
153 117 -1 1
294 116 -1 1
268 115 -1 1
267 115 -1 1
328 110 -1 1
335 110 -1 1
327 110 -1 1
159 109 -1 1
159 108 -1 1
295 107 -1 1
126 105 -1 1
288 101 -1 1
288 100 -1 1
180 99 -1 1
303 97 -1 1
153 97 -1 1
164 96 -1 1
165 96 -1 1
154 96 -1 1
124 96 -1 1
155 95 -1 1
270 95 -1 1
188 87 -1 1
179 86 -1 1
118 86 -1 1
118 85 -1 1
128 85 -1 1
225 80 -1 1
142 79 -1 1
180 77 -1 1
181 77 -1 1
194 76 -1 1
134 76 -1 1
158 66 -1 1
199 64 -1 1
200 64 -1 1
236 62 -1 1
179 61 -1 1
203 61 -1 1
180 61 -1 1
272 60 -1 1
216 59 -1 1
260 58 -1 1
259 57 -1 1
260 57 -1 1
232 56 -1 1
150 56 -1 1
232 55 -1 1
197 55 -1 1
198 55 -1 1
174 54 -1 1
231 53 -1 1
